id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634451861307646,Kesfw5ub4,7299765554,左岸的风2002,阅江楼独特的地理位置，赋予了它独特的气质。登楼不需远眺，就可以看到长江、长江大桥以及那桥上往来的车辆，真切的感受天堑变通途的魄力！也可体会到阅江楼之阅，美景尽在眼前，不需极目……@南京发布@南京文旅@南京气象@水韵江苏@阅江楼@阅江楼风景区,,,"南京发布,南京文旅,南京气象,水韵江苏,阅江楼,阅江楼风景区",,0,0,3,2021-05-08 05:28,HUAWEI P40 Pro 5G,"['http://ww3.sinaimg.cn/large/007Y14u6ly1gqakjxq7xij31hc0un1kx.jpg', 'http://ww3.sinaimg.cn/large/007Y14u6ly1gqakjym4j4j31hc0uj4p0.jpg', 'http://ww3.sinaimg.cn/large/007Y14u6ly1gqakjzokfkj31hc0z17wh.jpg', 'http://ww4.sinaimg.cn/large/007Y14u6ly1gqakk0mlkwj31hc0zk1kx.jpg']",,
4634327734553232,Kep1jj6ve,5768084055,朕叫周将浩,打卡阅江楼,,南京,,,0,0,0,2021-05-07 21:14,OnePlus 8 Pro,"['http://ww1.sinaimg.cn/large/006imi9Nly1gqa69ntjs1j31uo0u0wn7.jpg', 'http://ww1.sinaimg.cn/large/006imi9Nly1gqa69rlgxcj31uo0u015g.jpg', 'http://ww4.sinaimg.cn/large/006imi9Nly1gqa69wrhcej30u0140qhb.jpg', 'http://ww4.sinaimg.cn/large/006imi9Nly1gqa69z1omjj30u0140n30.jpg', 'http://ww4.sinaimg.cn/large/006imi9Nly1gqa6a293ymj30u01uo7f9.jpg', 'http://ww2.sinaimg.cn/large/006imi9Nly1gqa6a6rykpj30u0140to7.jpg', 'http://ww3.sinaimg.cn/large/006imi9Nly1gqa6abx5fqj30u01uoto4.jpg', 'http://ww4.sinaimg.cn/large/006imi9Nly1gqa6agfbiuj30u01uondw.jpg', 'http://ww4.sinaimg.cn/large/006imi9Nly1gqa6aixdyej31uo0u0n5k.jpg']",,
4634291361023592,Keo4E4ihy,2619590315,倚栏听风Ling,从水乡周庄到苏学士听过钟声的寒山寺，从苏州地标东方之门大秋裤到江南四大名楼之一阅江楼，从金陵明珠玄武湖到秦淮河畔夫子庙，果真江南。,,,,,0,0,0,2021-05-07 18:50,HUAWEI P30,"['http://ww1.sinaimg.cn/large/9c23c6ably1gqa1nk014xj21400u0grl.jpg', 'http://ww4.sinaimg.cn/large/9c23c6ably1gqa1nknbg2j20u01400y5.jpg', 'http://ww1.sinaimg.cn/large/9c23c6ably1gqa1nl76p6j20u0140wjq.jpg', 'http://ww4.sinaimg.cn/large/9c23c6ably1gqa1nlyq6nj21400u0teh.jpg', 'http://ww3.sinaimg.cn/large/9c23c6ably1gqa1nmwboyj20u0140doy.jpg', 'http://ww1.sinaimg.cn/large/9c23c6ably1gqa1nngdq1j21400u0jx4.jpg', 'http://ww2.sinaimg.cn/large/9c23c6ably1gqa1no5k6zj21400u0wiu.jpg', 'http://ww1.sinaimg.cn/large/9c23c6ably1gqa1noy2n5j21400u0af9.jpg', 'http://ww4.sinaimg.cn/large/9c23c6ably1gqa1npiimyj21400u0jxf.jpg']",,
4634238546349048,KemHsqDG0,7347969958,小彭一定可以,南京租房金海市场、晓街、大观天地、建宁路、新民路、大桥南路、阅江楼附近一间还挺大的次卧，两室一厅的，附近交通挺方便的，有没有姐妹一起租房呀？,,,,,0,0,0,2021-05-07 15:20,南京租房超话,,,
4634180451831137,KelbL7Gmt,2142986022,贺汉hank,"微相册投稿#最南京,全民拍#阅江楼@南京发布",,,南京发布,"最南京,全民拍",0,3,5,2021-05-07 11:29,微相册投稿超话,['http://ww4.sinaimg.cn/large/7fbb5f26ly1gq9pdoejyrj22tc4801l0.jpg'],,
4634137878597906,Kek55A4HU,5982095491,那必须-是我了,南京阅江楼中国十大文化名楼之一，外四层，暗三层，别有洞天摄影爱好者居多，一路上都是带着装备的ps:无良开发商把楼盘建在阅江楼和长江之间，上到七楼之后我是真的看不到真正的长江总览，真不知道是谁批准建设的#长江#,,南京·南京阅江楼,,长江,0,4,2,2021-05-07 08:40,HUAWEI P30,"['http://ww2.sinaimg.cn/large/006wQgj9ly1gq9k88c291j34002o01kz.jpg', 'http://ww3.sinaimg.cn/large/006wQgj9ly1gq9k8a79k5j34002o0qv9.jpg', 'http://ww1.sinaimg.cn/large/006wQgj9ly1gq9k8dsm2lj34002o0qvc.jpg', 'http://ww4.sinaimg.cn/large/006wQgj9ly1gq9k8ghoysj34002o0kjq.jpg', 'http://ww1.sinaimg.cn/large/006wQgj9ly1gq9k8ikimyj34002o0u10.jpg', 'http://ww3.sinaimg.cn/large/006wQgj9ly1gq9k8ky1h4j34002o0u10.jpg', 'http://ww2.sinaimg.cn/large/006wQgj9ly1gq9k8nbz8dj34002o07wm.jpg', 'http://ww1.sinaimg.cn/large/006wQgj9ly1gq9k8p4qdbj34002o0kjo.jpg', 'http://ww3.sinaimg.cn/large/006wQgj9ly1gq9k8vwlyhj34002o07wm.jpg']",,
4634090914972397,KeiRlkRxX,7299765554,左岸的风2002,阅江览胜@南京文旅@南京气象@水韵江苏@南京发布@江苏新闻阅江楼位于南京市鼓楼区狮子山巅，屹立在扬子江畔，饮霞吞雾，是中国十大文化名楼之一，也是江南四大名楼之一，也是南京阅江楼景区的主要景点、国家AAAA级旅游景区、新金陵四十八景之一，有“江南第一楼”之称。阅江楼喻阅江揽胜之意，楼高五十二米多，外四层暗三层，共七层，碧瓦朱楹、檐牙摩空、朱帘凤飞、彤扉彩盈，具有鲜明的古典的皇家气派，为典型的明代皇家建筑风格。总建筑面积五千余平方米。,,,"南京文旅,南京气象,水韵江苏,南京发布,江苏新闻",,2,0,2,2021-05-07 05:33,HUAWEI P40 Pro 5G,['http://ww3.sinaimg.cn/large/007Y14u6ly1gq9f3op6uij31hc0xhhdt.jpg'],,
4634007670625499,KegH52CIH,5427490644,超级西瓜大魔王,#南京阅江楼#,,,,南京阅江楼,0,2,4,2021-05-07 00:03,iPhone 8 Plus,"['http://ww3.sinaimg.cn/large/005VjcfGly1gq95gx6jmkj317b0oc43o.jpg', 'http://ww4.sinaimg.cn/large/005VjcfGly1gq95gut1q7j32c0340hdt.jpg', 'http://ww3.sinaimg.cn/large/005VjcfGly1gq95gtugm1j31hc0u01ed.jpg', 'http://ww3.sinaimg.cn/large/005VjcfGly1gqd39zwdqgj30u01hckjm.jpg', 'http://ww3.sinaimg.cn/large/005VjcfGly1gq95gy5bkuj32c0340u0x.jpg', 'http://ww2.sinaimg.cn/large/005VjcfGly1gqd39zaz8wj30u01hcnpe.jpg']",,
4634002377414735,Kegyxv6Uv,5985732690,肇庆微情怀,【省级名单公布！肇庆这4个历史文化街区上榜，有空常去走一走】#肇庆这4个历史文化街区上榜省级名单#日前，广东省公布37处第二批广东省历史文化街区名单。其中，我市有4个历史文化街区上榜，分别是端州区阅江楼历史文化街区、端州区府前路历史文化街区、端州区豪居路历史文化街区、德庆县惠积街一横街历史文化街区。来源|肇庆发布、多彩肇庆,,,,肇庆这4个历史文化街区上榜省级名单,1,1,0,2021-05-06 23:42,新浪微博4G版,"['http://ww3.sinaimg.cn/large/006x5wvEgy1gq94xgjbafj30tz278ttg.jpg', 'http://ww1.sinaimg.cn/large/006x5wvEgy1gq94xh9sprg309w05kawa.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94xib7hgj31404eqqv5.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94xjbuj1j31404g0npd.jpg', 'http://ww1.sinaimg.cn/large/006x5wvEgy1gq94xkah5xj31403ykkjl.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94xlqudcj31404kc1ky.jpg']",,
4634000738747688,KegvTAHFK,5985732690,肇庆微情怀,【省级名单公布！肇庆这4个历史文化街区上榜，有空常去走一走】#肇庆这4个历史文化街区上榜省级名单#日前，广东省人民政府公布37处第二批广东省历史文化街区名单。其中，我市有4个历史文化街区上榜，分别是端州区阅江楼历史文化街区、端州区府前路历史文化街区、端州区豪居路历史文化街区、德庆县惠积街一横街历史文化街区。来源|肇庆发布、多彩肇庆,,,,肇庆这4个历史文化街区上榜省级名单,6,6,5,2021-05-06 23:35,新浪微博4G版,"['http://ww4.sinaimg.cn/large/006x5wvEgy1gq94qnzo4nj30tz278ttg.jpg', 'http://ww3.sinaimg.cn/large/006x5wvEgy1gq94qogxpbg309w05kawa.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94qpekkkj31404eqqv5.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94qqftqlj31404g0npd.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94qru2xxj31403ykkjl.jpg', 'http://ww4.sinaimg.cn/large/006x5wvEgy1gq94qt6o8wj31404kc1ky.jpg']",,
4634000603224779,KegvGdwUz,6197306585,阳江生活,【省级名单公布！肇庆这4个历史文化街区上榜，有空常去走一走】#肇庆这4个历史文化街区上榜省级名单#日前，广东省人民政府公布37处第二批广东省历史文化街区名单。其中，我市有4个历史文化街区上榜，分别是端州区阅江楼历史文化街区、端州区府前路历史文化街区、端州区豪居路历史文化街区、德庆县惠积街一横街历史文化街区。来源|肇庆发布、多彩肇庆,,,,肇庆这4个历史文化街区上榜省级名单,0,0,0,2021-05-06 23:35,新浪微博4G版,,,
4634000482109434,Kegvu8QL8,6197306585,阳江生活,【省级名单公布！肇庆这4个历史文化街区上榜，有空常去走一走】#肇庆这4个历史文化街区上榜省级名单#日前，广东省人民政府公布37处第二批广东省历史文化街区名单。其中，我市有4个历史文化街区上榜，分别是端州区阅江楼历史文化街区、端州区府前路历史文化街区、端州区豪居路历史文化街区、德庆县惠积街一横街历史文化街区。来源|肇庆发布、多彩肇庆,,,,肇庆这4个历史文化街区上榜省级名单,0,0,0,2021-05-06 23:34,新浪微博4G版,"['http://ww4.sinaimg.cn/large/006LpgxPgy1gq94pmxxwnj30tz278ttg.jpg', 'http://ww4.sinaimg.cn/large/006LpgxPgy1gq94pnjli7g309w05kawa.jpg', 'http://ww2.sinaimg.cn/large/006LpgxPgy1gq94pogskkj31404eqqv5.jpg', 'http://ww4.sinaimg.cn/large/006LpgxPgy1gq94ppgaj1j31404g0npd.jpg', 'http://ww1.sinaimg.cn/large/006LpgxPgy1gq94pqhzs5j31403ykkjl.jpg', 'http://ww1.sinaimg.cn/large/006LpgxPgy1gq94prsx1cj31404kc1ky.jpg']",,
4633973243778122,KefNyfQRs,6001562826,我要健康生活everyday,"南京Day1，南京大牌档+夫子庙+横跨长江大桥DAY2,玄武湖+牛肉锅贴+东南大学（九龙湖校区）DAY3,中山陵+总统府+大报恩寺+阅江楼DAY5,牛首山+江宁织造博物馆",,,,,0,11,19,2021-05-06 21:46,Redmi K20 Pro 真旗舰,"['http://ww3.sinaimg.cn/large/006y9WEqly1gq91ilsxskj31o084j7ws.jpg', 'http://ww2.sinaimg.cn/large/006y9WEqly1gq91iz0pqtj31o074hhe1.jpg', 'http://ww2.sinaimg.cn/large/006y9WEqly1gq91jeemk3j31o095yu15.jpg', 'http://ww1.sinaimg.cn/large/006y9WEqly1gq91jvgastj31o070ukjs.jpg', 'http://ww3.sinaimg.cn/large/006y9WEqly1gq91kfyl9tj31o090ynpq.jpg', 'http://ww2.sinaimg.cn/large/006y9WEqly1gq91l4lr4kj31o09ilqvi.jpg']",,
4633921095997018,Keerrpa66,5065318188,能量君andy,登阅江楼，舞剑飞铃L能量君andy的微博视频,,,,,0,1,5,2021-05-06 18:19,微博视频号,,"http://f.video.weibocdn.com/dePZmVVhlx07MrUM6yRq010412008RVX0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1620934437&ssig=hrL2sAHHcn&KID=unistore,video",
4633864745518130,KecYyn9w6,1699954494,jianghe03,阅江楼,,南京·南京阅江楼,,,0,1,1,2021-05-06 14:35,Android,"['http://ww4.sinaimg.cn/large/65533f3ely1gq8p48bx6cj23k02o0kjn.jpg', 'http://ww1.sinaimg.cn/large/65533f3ely1gq8p4bbha0j22o03k0u12.jpg', 'http://ww2.sinaimg.cn/large/65533f3ely1gq8p4crxc7j22o03k07wk.jpg', 'http://ww4.sinaimg.cn/large/65533f3ely1gq8p4ec3d6j23k02o01l0.jpg', 'http://ww2.sinaimg.cn/large/65533f3ely1gq8p4fz1gwj23k02o07wk.jpg', 'http://ww3.sinaimg.cn/large/65533f3ely1gq8p4h1eeyj22o03k07wj.jpg', 'http://ww2.sinaimg.cn/large/65533f3ely1gq8p4iiytfj22o03k0b2b.jpg', 'http://ww1.sinaimg.cn/large/65533f3ely1gq8p4j7dh6j22io1w0kjl.jpg', 'http://ww3.sinaimg.cn/large/65533f3ely1gq8p4k2re3j23k02o0npe.jpg']",,
4633803408015997,KebnCxDkh,2456473762,肇庆西江网,【肇庆再次登上央视平台古城不老，迈出奋进新步伐】5月4日晚上，青春版《我和我的祖国》快闪活动短片在中央电视台《新闻联播》中播出，近3分钟的视频让全国人民都听到了湾区青年们激昂澎湃的青春之声，也将七星岩、阅江楼、肇庆新区科技创新中心、肇庆市港澳青年创新创业...O网页链接,,,,,0,0,0,2021-05-06 10:31,西江网新闻,,,
4633771695408234,KeaytmGVA,2510228091,鱼儿鱼儿不上钩,#忆阅江楼，满载青春的回忆2010年情场失意，职场不如意的我从北京回到南京，当时的工作单位在阅江楼的对面，初见阅江楼犹如见海市蜃楼般激动……我就在这鸟语花香般的地方遇见了一群革命战友，遇见了孩子他爸，遇见了我的人生贵人……无论现在走多远，...,,,,,0,0,0,2021-05-06 08:25,同步圈APP,"['http://ww2.sinaimg.cn/large/959f0a7bly8gq8efsljzgj20u0146wi4.jpg', 'http://ww1.sinaimg.cn/large/959f0a7bly8gq8eft0c27j218w0u0gq1.jpg', 'http://ww3.sinaimg.cn/large/959f0a7bly8gq8eftbwwgj20u018wwgl.jpg', 'http://ww2.sinaimg.cn/large/959f0a7bly8gq8eftqkz6j218w0u043a.jpg', 'http://ww1.sinaimg.cn/large/959f0a7bly8gq8efu4v0qj20u0140437.jpg', 'http://ww2.sinaimg.cn/large/959f0a7bly8gq8efujnunj20u01400yd.jpg']",,
4633274591219714,KdXCH57iO,5678504352,咚了吧啦咚,轩ZONE#1930来的先生#南京•寻迹——1930来的先生阅江楼，得月台，颐和公馆，秦淮河……我去到了你们去过的地方，走过了你们曾走的路，不知那戏台之上，当真有个身着红衣的戏子，对着他面前的人说：“赐名的恩公，知音的恩客，前生有缘，自然知道……”L咚了吧啦咚的微博视频,,,,1930来的先生,1,2,11,2021-05-04 23:30,轩ZONE超话,,"http://f.video.weibocdn.com/DxZS3G6blx07Mp4lMMMw01041201i0Al0E010.mp4?label=mp4_ld&template=632x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1620934461&ssig=rgw56HNgSt&KID=unistore,video",
4633251790717064,KdX1V30xy,1447207623,滴滴答答mi,早起，阳光明媚，我们打车去往鼎湖山，然而途中天又阴沉了起来，老妈说，我们还是市内游吧。于是第一站，阅江楼。恰逢五一，络绎不绝的家长带小朋友前来参观，也有小学生志愿者认真热情的讲解，地方不大，有一点点黄埔军校的感觉。小王看的认真，并要求在叶挺元帅的铜像前留影。我却在门口等网约车来的时候狂摔了一跤，手掌膝盖都有软组织挫伤，幸好手机没事😒,,肇庆·肇庆阅江楼,,,0,0,1,2021-05-04 21:59,HUAWEI P30 Pro,"['http://ww4.sinaimg.cn/large/5642a2c7gy1gq6qbdmygej20u01674bp.jpg', 'http://ww1.sinaimg.cn/large/5642a2c7gy1gq6qbea7ymj20u00v7q8y.jpg', 'http://ww1.sinaimg.cn/large/5642a2c7gy1gq6qbf7fk7j20u00u0dks.jpg', 'http://ww1.sinaimg.cn/large/5642a2c7gy1gq6qbcx0foj20u0140ten.jpg', 'http://ww1.sinaimg.cn/large/5642a2c7gy1gq6qbg5n4yj20u014048e.jpg', 'http://ww3.sinaimg.cn/large/5642a2c7gy1gq6qbh0d82j20u0140dn9.jpg', 'http://ww4.sinaimg.cn/large/5642a2c7gy1gq6qbhzjhnj20u0140aj9.jpg', 'http://ww1.sinaimg.cn/large/5642a2c7gy1gq6qbiqkk5j21400u0k14.jpg', 'http://ww2.sinaimg.cn/large/5642a2c7gy1gq6qbjcsqdj20u0140wn0.jpg']",,
4633226746266851,KdWnwqiif,5205818806,郑巫巫,干饭干饭L郑巫巫的微博视频,,,,,0,0,0,2021-05-04 20:20,Android,,"http://f.video.weibocdn.com/i2R8b5OKlx07MoRiskc0010412001X0h0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1620934461&ssig=iifQKPRH2y&KID=unistore,video",
