id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634935903912879,KeEQegpUX,6315899798,百川札记,难以想象昨晚打牌到一两点，又去派出所待到五点，早上八点起来去归元寺拜了拜，回所和当事人谈一个小时。当事人请我吃饭，还没开饭接到电话处理一个紧急事件，速度扒了几口饭跟当事人说抱歉就赶回家换衣服出发去处理事情，我真的太累太累了。,,,,,0,0,0,2021-05-09 13:31,HUAWEI P40 5G,,,
4634890488512543,KeDEYzIv5,2233166315,那只SlimPanda,身体健康最重要。自己，家人。是不是有必要去归元寺拜拜,,,,,0,0,0,2021-05-09 10:31,Redmi K30 全速热爱,,,
4634890194914446,KeDEvkCtg,1933516751,蛇鼠愛,我想去归元寺…,,,,,0,0,0,2021-05-09 10:29,iPhone客户端,,,
4634731449420544,KezwsDwIg,1973182507,小鱼莎莎的理想,#记录生活#20210508最近一直想去归元寺算命（憋笑）今天也这么做了回想下为什么会有这种想法呢好像就很空虚，没有方向，没有目标很希望得到一些指引仍旧很困惑我需要好好想想,,,,记录生活,0,0,0,2021-05-08 23:59,iPhone客户端,,,
4634729787689815,KeztMwgth,7320393751,用户7320393751,归元寺O绿洲,,,,,0,0,0,2021-05-08 23:52,绿洲APP,"['http://ww4.sinaimg.cn/large/007ZpCOXgy3gqbggxk7lnj31fm1ekb2a.jpg', 'http://ww1.sinaimg.cn/large/007ZpCOXgy3gqbggxrk4xj31cp1bo7wi.jpg', 'http://ww1.sinaimg.cn/large/007ZpCOXgy3gqbgh1lkknj31kw1jp4qs.jpg', 'http://ww2.sinaimg.cn/large/007ZpCOXgy3gqbgh1kxeqj31kw1jpnpf.jpg', 'http://ww2.sinaimg.cn/large/007ZpCOXgy3gqbgh0sk38j31kw1jphdv.jpg', 'http://ww2.sinaimg.cn/large/007ZpCOXgy3gqbgh1wvokj31kw1jpkjn.jpg', 'http://ww2.sinaimg.cn/large/007ZpCOXgy3gqbgh30qjkj31it1hpkjm.jpg', 'http://ww4.sinaimg.cn/large/007ZpCOXgy3gqbgh3o0zmj31kw1joe83.jpg', 'http://ww4.sinaimg.cn/large/007ZpCOXgy3gqbgh455m1j31kw1jphdv.jpg']",,
4634685982641122,Keyl8b54K,6318020044,汉阳环卫集团第一公司,#武汉城管在行动#一公司处理归元寺路口路面积水@汉阳城管@武汉城管,,,"汉阳城管,武汉城管",武汉城管在行动,0,0,1,2021-05-08 20:58,iPhone客户端,"['http://ww3.sinaimg.cn/large/006TzLD6gy1gqbbdghrdaj32o03k0qva.jpg', 'http://ww4.sinaimg.cn/large/006TzLD6gy1gqbbdiiu6cj33k02o0b2f.jpg', 'http://ww4.sinaimg.cn/large/006TzLD6gy1gqbbdkcjxtj33k02o0x6u.jpg']",,
4634660875273870,KexGDm7Yq,3706095680,没有人叫这名字,归元寺拜拜🙏🙏🙏,,,,,0,0,0,2021-05-08 19:18,Android,"['http://ww3.sinaimg.cn/large/dce68840gy1gqb8j65y84j23342bcb2b.jpg', 'http://ww2.sinaimg.cn/large/dce68840gy1gqb8jarmr1j23342bchdv.jpg', 'http://ww4.sinaimg.cn/large/dce68840gy1gqb8jd5sxsj23342bcb2b.jpg']",,
4634655171806080,Kexxr7zQk,5610777011,武汉网警巡查执法,【#辅警2小时内快速寻回遗失手机获赞#】5月5日14时许，一名高三学生在归元寺附近遗失手包一个，包内有一部苹果手机及几百元现金。武汉@平安汉阳翠微派出所辅警刘胜和同事接警后，立即调取事发地监控录像，发现系一名黑衣男子拾包后骑电动车离开。辗转联系到该男子后，其表示已将包放在一共享单车里。当日16时许，刘胜与同事将包成功寻回，赢得失主和群众的一致赞许。,,,平安汉阳,辅警2小时内快速寻回遗失手机获赞,1,0,1,2021-05-08 18:56,微博 weibo.com,['http://ww3.sinaimg.cn/large/0067Ifppgy1gqatf2g2dmj30j60eee0a.jpg'],,
4634625697907701,KewLTxb9z,1658894815,曾国安V,今天去归元寺拜菩萨保佑我去澳门多出现豹子、菩萨慈悲豹欠地说、对不起！！！庄稼要我天天求我少出豹子、看来我去澳门不能豹希望了,,,,,0,0,1,2021-05-08 16:58,iPhone客户端,,,
4634593736527862,KevWlroc6,1886656032,TT_Asashhhley,每个旅行里都要去一次禅寺在归元寺数罗汉不甘心的数了两次佛谒如是说知道了马上开始搞事业,,,,,0,1,3,2021-05-08 14:51,iPhone客户端,"['http://ww1.sinaimg.cn/large/70741620gy1gqb0u0bqp9j228s28shdu.jpg', 'http://ww1.sinaimg.cn/large/70741620gy1gqb0scz65vj22v825fx6p.jpg', 'http://ww4.sinaimg.cn/large/70741620gy1gqb0se3o7ij20zo0i9n61.jpg', 'http://ww4.sinaimg.cn/large/70741620gy1gqb0sehcvxj20zo0j87bf.jpg', 'http://ww2.sinaimg.cn/large/70741620gy1gqb0sawe1bj22c0340qv5.jpg']",,
4634529866188863,KeuhkpY0n,1882228980,运泽多多,最近真的是诸事不顺，要去归元寺拜拜了吗？,,,,,0,0,1,2021-05-08 10:38,HUAWEI P30,['http://ww4.sinaimg.cn/large/703088f4gy1gqatiipafyj21be0qnn2w.jpg'],,
4634527316313665,Keuddqutj,6827330688,没烦恼的反派角色,笑翻了我们已经有三个老师来和我们说武汉归元寺求姻缘有多灵了,,,,,0,5,1,2021-05-08 10:28,iPhone客户端,,,
4634495447994564,KetnOxxKA,6790842517,席清莹帅,【风景旅行】归元寺是武汉四大佛教森林之一。归元寺古树参天，花木繁茂，泉水碧水，曲径幽静，是“西汉地区”。它以“归元自然相同，方便多种佛教”而得名。,,,,,0,0,0,2021-05-08 08:21,华为手机 畅享玩不停,,,
4634365881486663,Keq0Q6eKr,2909156040,-芬芳美丽满枝桠-,白天收到归元寺公众号给我发的推送消息晚上直接血光之灾，胳膊被刀划了，血流不止刚刚砸碎了一个杯子又长了痘痘……我寻思着我是不是最近得抽时间唯心主义一下啊……这也太衰了吧,,,,,0,0,1,2021-05-07 23:46,星美的违禁Android,['http://ww1.sinaimg.cn/large/ad6632c8gy1gqaao50cwaj21400u00ty.jpg'],,
4634338300530960,Kepim2e7S,1868298242,Z向阳花J,有个生重病的高中生，在走投无路的时候，去了归元寺。归元寺有十八罗汉金身的铜像，有数罗汉渡劫的礼节。然后这个高中生就数了，正数倒数数了两个不同的罗汉，一个满面佛笑，一个怒视凶光。接着，其中的罗汉不停的对着这个高中生笑，嘴里还说着，好笑好笑，干净的身体有着愚蠢的灵魂，强大的灵魂却是满身疮痍的身躯。高中生听着很不舒服，面容上带着不开心，难过和恼火。然后另外一个罗汉又说，他笑的是你可是笑的又不是你。当年这个孩子不懂，如今31岁，他明白了其中的禅意。心存善念，佛祖保佑！,,,,,0,0,0,2021-05-07 21:56,（■м■）Android,,,
4634332779517635,Kep9rDVYf,3538010583,梦想就是环游世界的fey,第十八天金刚经今天去了归元寺求个平安喜乐回向祖国繁荣昌盛亲友平安健康,,,,,0,0,0,2021-05-07 21:34,iPhone客户端,['http://ww4.sinaimg.cn/large/d2e1c1d7gy1gqa6uwpg0hj22c0340u0x.jpg'],,
4634329273860188,Kep3Ngcd6,3602812970,居居不挂柯,和@村濑的小葡萄出门，高兴五一没出去，等人家收假的时候再出门真是个正确的决定。去了归元寺上香，希望今年各种考试一切顺利！本来要去坐汉阳区渡轮结果公交车坐错直接从汉阳回武昌。8过也坐上了渡轮，武汉通1.3真的好便宜！有点晕船但是好玩！下次还要和@村濑的小葡萄一起出去玩。好喜欢最后一张，hxw给我拍的照片,,武汉·翠微品墅,村濑的小葡萄,,2,15,5,2021-05-07 21:21,nova5Pro人像超级夜景,"['http://ww4.sinaimg.cn/large/d6be902agy1gqa6dfb9duj21400u0dlk.jpg', 'http://ww3.sinaimg.cn/large/d6be902agy1gqa6dfvaqtj21hc0ooafu.jpg', 'http://ww4.sinaimg.cn/large/d6be902agy1gqa6dgqg1vj20u01hcn9p.jpg', 'http://ww4.sinaimg.cn/large/d6be902agy1gqa6di5jqwj20u0140jwq.jpg', 'http://ww4.sinaimg.cn/large/d6be902agy1gqa6djdrjvj20u01407a4.jpg', 'http://ww4.sinaimg.cn/large/d6be902agy1gqa6dk9w58j20u0140461.jpg', 'http://ww2.sinaimg.cn/large/d6be902agy1gqa6gs9ob1j20u00u0acp.jpg']",,
4634254472121747,Ken798TXJ,6875877128,小程今天看书了吗,昨天梦见一个小女孩看起来一直在帮我，但实际上每一步都暗藏玄机想要杀我，今天梦见在二战战场，没有武器，被敌军吊打。看来归元寺之行要提上日程咯,,,,,0,0,0,2021-05-07 16:23,iPhone客户端,,,
4634252740657211,Ken4m2KYb,2142520594,Peach_Jamjam,我必去归元寺拜拜了太倒霉了,,,,,0,7,0,2021-05-07 16:16,微博国际版,,,
4634235590148699,KemCH0CGn,5478857534,句冢,总算是了了件心事到归元寺烧了香希望我能顺一点,,武汉·归元禅寺,,,0,0,0,2021-05-07 15:08,vivo AI智慧拍照X21,['http://ww2.sinaimg.cn/large/005YMJ7Ugy1gq9vpibbgfj31400u040v.jpg'],,
4634233371623756,Kemz76OpC,5857777305,百合花isme,西园戒幢律寺简称西园寺，别名戒幢律寺，坐落于苏州城西阊门外。创建于元代至元年间（1264－1294）始名归元寺，距今已有七百年的历史，现存建筑为清代重建，寺内五百罗汉堂为中国四大罗汉堂之一。与寒山寺不过2公里却更显宁静O网页链接,,,,,0,0,1,2021-05-07 14:59,华为手机 畅享玩不停,"['http://ww1.sinaimg.cn/large/006oqDt7ly1gq9vewexpoj30u0140na2.jpg', 'http://ww4.sinaimg.cn/large/006oqDt7ly1gq9vex7k0pj30u0190aga.jpg', 'http://ww4.sinaimg.cn/large/006oqDt7ly1gq9vewx82wj30u0140qh6.jpg']",,
4634206208004657,KelRixAnn,3302965123,旷世奇渣,出家人归元寺的大师，他平时吃的什么长这么好？这肚子比我还大。L旷世奇渣的微博视频,,,,,0,0,0,2021-05-07 13:12,iPhone 11 Pro Max,,"http://f.video.weibocdn.com/bAv22I0Nlx07MtazUC2Y010412001lPl0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1621045295&ssig=eEKtK25Uon&KID=unistore,video",
4634188462424144,KeloGaaD6,2159553820,-春日部当红炸子鸡,可能是每天路过宝通寺领悟到了什么以后要是住归元寺旁边可能就离出家不远了吧,,,,,0,1,0,2021-05-07 12:01,iPhone 12 Pro,['http://ww2.sinaimg.cn/large/80b82d1cgy1gq9q9tf69qj20wi1yckjn.jpg'],,
4634010897351335,KegMhuQpV,1272190243,撸桑是颗墙头草,等五月份的事情结束，暑假要去归元寺拜一拜🙏🏻,,,,,0,0,0,2021-05-07 00:15,RM🐻的iPhone X,,,
4633998560860660,Kegso3BTC,7400854381,仅对少年心动,@姜小滨之与时间赛跑诚邀您来归元寺算一卦，看看您今年。是遇了什么邪祟,,,姜小滨之与时间赛跑,,0,0,0,2021-05-06 23:26,nova6SE好看拍出来看,,,
4633997294179425,Kegqlhxg5,5576433638,爱笑的海艳小仙女,密密、袁靖宝、海艳武汉一日游：想去张家湾打疫苗，到医院了贴了长单子：今天无疫苗索性去了一直想去的归元寺，心诚则灵，希望各位神仙能听到我内心的愿望，保佑🙏晚上不想在家里做饭就去了永旺梦乐城，密密推荐的胖哥两，鸡爪还是非常不错的，下次去吃的话推荐鸡爪，鸡翅和虾略逊色另外，书亦烧仙草的奶茶🥤，拍起来好大一杯，很久没喝奶茶了，夏天，忍住！！都是糖，下次喝就到武汉的夏日了吧,,,,,0,2,3,2021-05-06 23:21,iPhone客户端,"['http://ww3.sinaimg.cn/large/0065o982gy1gq9481bx3hj33402c0hdw.jpg', 'http://ww2.sinaimg.cn/large/0065o982gy1gq9483sbayj33402c04qq.jpg', 'http://ww2.sinaimg.cn/large/0065o982gy1gq948689pcj33402c0u0x.jpg', 'http://ww2.sinaimg.cn/large/0065o982gy1gq9489b3dmj32c0340u0x.jpg']",,
4633994354758416,KeglBjXSE,2416757335,月明风歌,昨天去归元寺溜达，其实我对各个佛像没任何感觉，反而觉得大雄宝殿那个像不精致，到了寺后面，看到角落里堆得几根木头，着实震撼了，以一米七五作为参考，最粗的一根差不多有一米五，虽然被砍伐了，但是依然能感受到它还是树时候的震撼。自然力量才值得敬畏。,,,,,0,0,2,2021-05-06 23:10,小米8 SE,['http://ww1.sinaimg.cn/large/900cca57gy1gq93zf0mvwj21r0340e85.jpg'],,
4633941795406939,KeeYPmGAH,3383861732,傻了吧唧笨小熊,以前去归元寺许诺过要行善积德，只是后来到现在一直都自顾不暇，心也总是浮浮躁躁无法沉静下来。偶尔行善，跟别人相比也微不足道，日后一切都好了，该做的事还是要好好做，许下的诺言也要好好实现。,,,,,0,0,0,2021-05-06 19:41,Redmi Note 7 Pro,,,
4633884841477658,KeduY6cpc,1994977913,Carol冯程,今天可真是个好日子双喜临门，幸运本幸，归元寺yyds！可以如期答辩，毕业，落户，工作了！下一个小目标就是通过JNJ闻名丧胆的DV,,,,,0,7,11,2021-05-06 15:55,iPhone客户端,"['http://ww3.sinaimg.cn/large/76e8f279ly1gq8renl3u2j218i0gigra.jpg', 'http://ww2.sinaimg.cn/large/76e8f279ly1gq8remwp7hj20n01ds0z8.jpg']",,
4633867904878544,Ked3Ekt8c,2106463424,polly_cp,来归元寺数罗汉。。,,武汉·归元禅寺,,,0,0,1,2021-05-06 14:47,iPhone客户端,"['http://ww3.sinaimg.cn/large/7d8e14c0gy1gq8ph0xgvaj21400u0n51.jpg', 'http://ww2.sinaimg.cn/large/7d8e14c0gy1gq8ph1sscxj20u0140tkm.jpg', 'http://ww1.sinaimg.cn/large/7d8e14c0gy1gq8ph2ldpdj20u0140tgm.jpg', 'http://ww2.sinaimg.cn/large/7d8e14c0gy1gq8ph3ml0yj21400u0k71.jpg', 'http://ww4.sinaimg.cn/large/7d8e14c0gy1gq8ph4go9ij20u0140k2c.jpg', 'http://ww4.sinaimg.cn/large/7d8e14c0gy1gq8ph04cnij21400u0454.jpg']",,
4633845997506845,KecujvuS9,2892318893,白事顺心白岁无忧,去归元寺数罗汉求学业和事业数到了姻缘上上签噢，那也行啊,,,,,0,6,5,2021-05-06 13:20,nova7你在焦点在,['http://ww2.sinaimg.cn/large/ac6548adgy1gq8mu9cl2kg208c08che3.jpg'],,
4633825704937890,KebXAkIzo,2715463923,我不是郭欣蕊-,五一假期的vlog突发奇想去换了个发色/跟认识十几年的老朋友从天亮喝到深夜/大学朋友们一起去吃了晚茶/五四青年节去归元寺许愿又吃到了好吃的泰餐~打卡了武昌江滩网红“孤独的树”/喝到了奈雪的“油柑茶”假期结束🔚L我不是郭欣蕊-的微博视频,,武汉,,,0,18,12,2021-05-06 12:00,iPhone客户端,,"http://f.video.weibocdn.com/5Wbs8Xlzlx07MruJLiVO0104120658Ti0E030.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621045302&ssig=jN7KVFOVIM&KID=unistore,video",
4633801433024155,KebkrcGIH,2658146203,可可奈阿妹,完犊子了我的归元寺去不了了呜呜呜呜呜呜呜呜,,,,,0,0,2,2021-05-06 10:23,小懂事儿iPhone 11,"['http://ww1.sinaimg.cn/large/9e70179bgy1gq8hus3jjcj20n01dse83.jpg', 'http://ww4.sinaimg.cn/large/9e70179bgy1gq8husr665j20kd0olk41.jpg']",,
4633788866889690,Keb0asUk2,3570538583,小雨飞儿,上班第一天，看到这个我笑了一下，因为每天都有干活，放假与否对我们来说都没区别，归元寺去过了，打起精神来，菩萨保佑我,,,,,0,0,0,2021-05-06 09:33,,"['http://ww2.sinaimg.cn/large/d4d21857gy1gq8geq33n5j20u0140dpp.jpg', 'http://ww2.sinaimg.cn/large/d4d21857gy1gq8gep58pkj20u0140gu5.jpg', 'http://ww4.sinaimg.cn/large/d4d21857gy1gq8geoo0t7j20u01400y1.jpg', 'http://ww2.sinaimg.cn/large/d4d21857gy1gq8gepjnxsj20u0140dkn.jpg', 'http://ww4.sinaimg.cn/large/d4d21857gy1gq8geqgncdj20u0140gty.jpg', 'http://ww1.sinaimg.cn/large/d4d21857gy1gq8gerw7oej20u0140akc.jpg', 'http://ww4.sinaimg.cn/large/d4d21857gy1gq8getsj7jj20u0140455.jpg', 'http://ww2.sinaimg.cn/large/d4d21857gy1gq8gesfp3hj20u014045t.jpg', 'http://ww3.sinaimg.cn/large/d4d21857gy1gq8geua23ij20u0140461.jpg']",,
4633775999026491,KeaFpBScz,5617646411,小仙女咩,疫情过后如约而至的不止春天，还有我和武汉的约会💐🌱🧚🏻‍♀️🛫在归元寺好好许了愿，所以会再见哒👋🏻L小仙女咩的微博视频,,,,,0,0,1,2021-05-06 08:42,iPhone客户端,,"http://f.video.weibocdn.com/y8OuWiw5lx07MrhbaBzy010412004M3x0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1621045302&ssig=hDW8Q50qzQ&KID=unistore,video",
4633648118366282,Ke7l9z6s2,5665368636,N·Led,啧，难得上线一看，好嘛，原来曾可妮五一回武汉了确实，我去啥归元寺啊,,,,,0,2,0,2021-05-06 00:14,微博 weibo.com,,,
4633621841576972,Ke6EM6Cf2,1715803813,622angel87,三年前去归元寺，数罗汉求签拿去解，叫我谦虚一点多读点书，回想起来不管算命还是求签，几乎都说我的好运和读书相伴。今天去，好不容易没说读书的事了，叫我外圆内方，说人学会圆滑一点，不要不懂变通，感觉这是从小到大被家人朋友一路说到如今的，不得不说，有时候，迷信，这种事，还是，，有点准。,,,,,0,0,0,2021-05-05 22:29,HUAWEI Mate 30,,,
4633587359422229,Ke5L9Dx9r,3265182014,-JujuBela,满满当当的五一假期见了好多许久未见的朋友坐邮轮看了江景第一次喝到了茶颜悦色吃到四五顿不重样美食看了三场电影终于去了归元寺也终于在假期最后一天睡到懒觉打了一场球满足舒坦希望接下来能顺顺利利不畏当下不惧将来,,,,,0,7,16,2021-05-05 20:12,iPhone客户端,['http://ww3.sinaimg.cn/large/c29eb93egy1gq7t9pkq28j22tc240nph.jpg'],,
4633559589454010,Ke52mDFq2,5659046141,离西不离京,今天到归元寺给博博求了平安，本来要在罗汉堂给博博数罗汉的，后知后觉发现这种事别人替不来，要他自己亲自数。,,,,,0,20,93,2021-05-05 18:22,微博国际版,,,
