id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634180547773345,KelbUwCcx,2100168201,南京水务,#停水通知#因施工需要，5月7日13:00-19:00，石榴新村改造区、南京城市建设档案馆等用户停水。因施工需要，5月7日22:00至8日10:00，栖霞大道（五福路至栖霞街）沿线两侧用户，包括五福家园小区、九乡河集贸市场、栖霞寺景区、栖霞街全线、栖霞中心小学、银茂医院、地质新村、银矿新村、锰矿新村、栖霞文体活动中心、超市、南京银茂铅锌矿业有限公司、栖霞社区居民委员会、铅锌银矿机修厂电工工段、地质勘探局八一零等用户停水。因施工需要，5月8日13:00至8日19:00，玄武区月苑南路施工区域等用户停水。因施工需要，5月11日21:00至12日8:00，金燕路（幕府西路—象山路）路段，象山路（燕江路—金燕路）两侧用户停水。包括宝象花园，燕江园，燕归园，金陵新一，二村，金陵新三村、四村部分用户，金陵一村，中铁大桥局，象山新寓，东方颐年象山颐养中心，象山高炮部队等用户停水。请以上用户提前做好储水准备早完工，早送水此条微博为代发通知，有关停水、来水等自来水业务建议咨询南京水务集团（客服热线：96055停水公告：O网页链接）等供水单位感谢您对南京市水务局的关注，祝您生活愉快！（来源：南京水务集团审核：谢莹、马宁发布：刘思捷）,,,,停水通知,0,0,0,2021-05-07 11:30,微博 weibo.com,['http://ww1.sinaimg.cn/large/7d2e0609gy1gq9m583brrj20gk0ez3yu.jpg'],,
4633983499114801,Keg45CfaV,7570383490,锴三岁今年想长胖,选哪个呢，栖霞寺还是鸡鸣寺,,,,,0,2,0,2021-05-06 22:27,锴三岁のiPhone 12 Pro Max,"['http://ww2.sinaimg.cn/large/008gkyzwly1gq92qh2nu3j30q714fhbx.jpg', 'http://ww4.sinaimg.cn/large/008gkyzwly1gq92qo41g3j30zo256b2a.jpg']",,
4633947507527542,Kef82vAfY,6196279312,旧时南京,1944年，南京，栖霞寺，海达莫里循摄。,,,,,1,1,19,2021-05-06 20:04,微博 weibo.com,['http://ww4.sinaimg.cn/large/006LkXiUgy1gq7rcgnqupj30hs0htgwi.jpg'],,
4633917469232318,KeelACJKm,1989772455,桂视网,桂林#桂林#【猕猴爬上电杆被电击，警民齐救助】5月5日早上九时许在七星公园，栖霞寺旁，一只猕猴，爬上电线杆，结果被电击。掉下人行道，警察出动，联系七星公园，将其运回公园救治。（来源：头条网友爆料，视频制作桂小播）L桂视网的微博视频,,,,桂林,1,1,0,2021-05-06 18:04,微博视频号,,"http://f.video.weibocdn.com/000iDBqPgx07MrTMGdAb01041200685B0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1620929017&ssig=RuexTymZgW&KID=unistore,video",
4633894362810883,KedKkbNeP,1609833161,南海龙女,南京栖霞寺钟楼 建于1999年12月，“钟楼”二字出自于著名书法家林散之之手，楼下供地藏王菩萨，佛教中认为他是地狱中的神，钟声响起时能解脱罪恶的灵魂，楼上的千禧大钟总重量为9.6吨，每年新年来临人们在此举行敲钟活动以祈祷来年平安幸福。（摄于2020.11.20）,,,,,0,0,0,2021-05-06 16:32,HUAWEI P30 Pro,"['http://ww4.sinaimg.cn/large/5ff41ac9gy1gq8sif958oj21xm1821l3.jpg', 'http://ww3.sinaimg.cn/large/5ff41ac9gy1gq8sil7x9zj21z61vm4qz.jpg', 'http://ww3.sinaimg.cn/large/5ff41ac9gy1gq8sioy3jmj21xh15z7wm.jpg', 'http://ww2.sinaimg.cn/large/5ff41ac9gy1gq8sit7gksj21xs1ao7wj.jpg', 'http://ww3.sinaimg.cn/large/5ff41ac9gy1gq8sixi085j21y41fj4qu.jpg', 'http://ww2.sinaimg.cn/large/5ff41ac9gy1gq8sj0p2tdj21xs1aoe85.jpg']",,
4633892780247266,KedHM12ka,7551023890,今天生气了吗202101,假期过的真的很快去栖霞寺给我的信仰烧了香到处都是风铃我现在想起烤肉的味道就想吐公安通信是在上物理课吗还好我是文科生差点就听懂了一点点的百香奶清yyds,,,,,0,2,3,2021-05-06 16:26,荣耀Magic2 魔法手机,"['http://ww4.sinaimg.cn/large/008f1kfUly1gq8s9uwl95j32o03k01ky.jpg', 'http://ww2.sinaimg.cn/large/008f1kfUly1gq8s9vhh8wj30u01t0qmc.jpg', 'http://ww4.sinaimg.cn/large/008f1kfUly1gq8s9xlyajj33k02o0x6t.jpg', 'http://ww2.sinaimg.cn/large/008f1kfUly1gq8s9zvpuvj32o03k0npe.jpg', 'http://ww3.sinaimg.cn/large/008f1kfUly1gq8s9yu440j32io1w84qq.jpg', 'http://ww2.sinaimg.cn/large/008f1kfUly1gq8sa1kzqoj33k02o07wk.jpg', 'http://ww4.sinaimg.cn/large/008f1kfUly1gq8sa49nhvj32o03k0e82.jpg', 'http://ww4.sinaimg.cn/large/008f1kfUly1gq8sa2ncctj33k02o0x6p.jpg', 'http://ww3.sinaimg.cn/large/008f1kfUly1gq8sa5gcfpj33k02o0b2a.jpg']",,
4633813496630272,KebDTrOPS,3259027884,牙麻麻说请叫我追星使我勤奋,#汉服#五一没想到栖霞寺人也可以这么少~果然是雨后的山里树木颜色真好看~香馥真的是一条仙女裙了@清辉阁步光L牙麻麻说请叫我追星使我勤奋的微博视频,,,清辉阁步光,汉服,0,2,3,2021-05-06 11:11,微博视频号,,"http://f.video.weibocdn.com/0013CKNDgx07Mrrpz38I010412004PKM0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1620929017&ssig=mAM9bSU34G&KID=unistore,video",
4633803605411249,KebnWmHId,1907430402,兔耳朵弯-弯,栖霞寺,,,,,0,0,0,2021-05-06 10:32,iPhone客户端,"['http://ww1.sinaimg.cn/large/71b11402ly1gq8i1i16jlj223u2vg1kx.jpg', 'http://ww4.sinaimg.cn/large/71b11402ly1gq8i1k945dj22c0340qv8.jpg', 'http://ww2.sinaimg.cn/large/71b11402ly1gq8i1lh6x2j21z82xphdu.jpg', 'http://ww4.sinaimg.cn/large/71b11402ly1gq8i1o2jurj22c0340kjo.jpg', 'http://ww3.sinaimg.cn/large/71b11402ly1gq8i1pnduzj23402c07wi.jpg', 'http://ww3.sinaimg.cn/large/71b11402ly1gq8i1sjx9yj22c03404qt.jpg', 'http://ww1.sinaimg.cn/large/71b11402ly1gq8i1ui2gdj22c03404qt.jpg', 'http://ww1.sinaimg.cn/large/71b11402ly1gq8i1wca2oj22c0340kjo.jpg', 'http://ww1.sinaimg.cn/large/71b11402ly1gq8i1y1c8ej22c0340qv8.jpg']",,
4633769698395096,KeavfzdWM,3213158072,吃吃吃吃货木木,iG电子竞技俱乐部这周末安排下鸡鸣寺栖霞寺，走走走一起去许愿暴富,,,,,0,0,1,2021-05-06 08:17,iG电子竞技俱乐部超话,,,
4633562135662515,Ke56tnL4T,1609833161,南海龙女,千载金陵归卷帙；一山红叶作书签。 图：南京栖霞寺钟楼前，摄于2020.11.20。 ,,,,,0,0,0,2021-05-05 18:32,HUAWEI P30 Pro,['http://ww2.sinaimg.cn/large/5ff41ac9gy1gq7qdeyl4pj21y91hx1l3.jpg'],,
4633560641967727,Ke5448fTx,1609833161,南海龙女,立夏到了，立秋还远吗？ 图：南京栖霞寺钟楼，首层供地藏王菩萨，佛教中认为他是地狱中的神，钟声响起时能解脱罪恶的灵魂，楼上的千禧大钟总重量为9.6吨，每年新年来临人们在此举行敲钟活动以祈祷来年平安幸福。 （摄于2020.11.20）,,,,,0,0,0,2021-05-05 18:26,HUAWEI P30 Pro,['http://ww2.sinaimg.cn/large/5ff41ac9gy1gq7q78klapj21dm1wznpf.jpg'],,
4633477607589213,Ke2U8vQiF,7460947410,奶油苏打哒,每次回南京都能带走好多好东西哈哈嫖了两罐雨花茶一罐龙井收了两把扇子一大早去了栖霞寺祈祷自己等级考顺利和喜欢的人高考顺利太喜欢南京了完全不想回家我爱南京,,,,,0,0,3,2021-05-05 12:56,nova7你在焦点在,"['http://ww3.sinaimg.cn/large/0088Vnfsly1gq7gl4j9x7j318g1n9hca.jpg', 'http://ww1.sinaimg.cn/large/0088Vnfsly1gq7gl5dzu9j318g1n91kx.jpg', 'http://ww4.sinaimg.cn/large/0088Vnfsly1gq7gl0y6o0j31n918gwqz.jpg', 'http://ww2.sinaimg.cn/large/0088Vnfsly1gq7gl19moaj31n918gk2n.jpg', 'http://ww4.sinaimg.cn/large/0088Vnfsly1gq7gl1ox0tj318f1xrkai.jpg', 'http://ww4.sinaimg.cn/large/0088Vnfsly1gq7gl20ojpj31n818gdu8.jpg', 'http://ww2.sinaimg.cn/large/0088Vnfsly1gq7gl2cj89j31sg18g4ed.jpg', 'http://ww1.sinaimg.cn/large/0088Vnfsly1gq7gl2mg2qj31l718gk6y.jpg', 'http://ww2.sinaimg.cn/large/0088Vnfsly1gq7gl2x33ej31n918gao8.jpg']",,
4632902664978996,KdNWOkTgo,7332567137,橘涂初四,江南百景图应天府栖霞里“千佛岩”布局伪·栖霞山风景区我认为本次布局核心是要还原明征君碑、摄山栖霞寺、舍利塔以及千佛崖石窟中的三圣殿。p1全景p2-p3千佛崖石窟（千佛岩）摄山栖霞寺（朝元宝阁）钟楼（钟楼）舍利塔（塔陵）古银杏（歇脚石）p4-p5三圣殿（千佛岩局部）接引佛（千佛岩局部）石经幢（朝元宝阁局部）石碑（石碑）p.s实物在三圣殿正前方碑亭内p6-p7明镜湖（人工湖、湖心亭）p8-p9“栖霞山”牌坊（汉白玉牌坊）明征君碑（石碑亭）,,,,,17,19,205,2021-05-03 22:52,江南百景图超话,"['http://ww1.sinaimg.cn/large/0080eHFTly1gq5m5u5xxuj31he0u0nk3.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq5m5t2ptlj31900u0qj1.jpg', 'http://ww4.sinaimg.cn/large/0080eHFTly1gq5m5vl6qyj30rs3p4qv5.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq5m5wlyrej30qq0zmn67.jpg', 'http://ww2.sinaimg.cn/large/0080eHFTly1gq5m5xuqftj30rs3s0b29.jpg', 'http://ww2.sinaimg.cn/large/0080eHFTly1gq5m5ynzahj31900u07gw.jpg', 'http://ww2.sinaimg.cn/large/0080eHFTly1gq5m5z8jgdj30rs0y6143.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq5m5zukjmj31900u0wr4.jpg', 'http://ww4.sinaimg.cn/large/0080eHFTly1gq5m60ly1zj30rs23u4g3.jpg']",,
4632884525405431,KdNtymGcn,3190287602,明天就是包租婆啦,cctv厂牌牛逼！曾毅老师和玲花老师真的救了我我这两天沮丧的不行（就是抑郁的情绪很重一重一重的但我不敢说抑郁只是我自己很敏感而已）今天也很烦回来又听了一遍好绝！就像在栖霞寺仰头跟佛祖对视时突然飚出来的泪水一样已经被超度了真是谢谢🙏🏼,,,,,0,2,7,2021-05-03 21:40,包租婆的iPhone 11,,,
4632819794709448,KdLN9jL8Q,1609833161,南海龙女,南京栖霞寺明代碑刻“栖霞寺修造记” 现立于三圣殿门外不远，碑的年份是明代万历三十四年，高3.55m，宽1.08m，厚0.32m。 （摄于2020.11.20）,,,,,0,0,0,2021-05-03 17:22,HUAWEI P30 Pro,"['http://ww4.sinaimg.cn/large/5ff41ac9gy1gq5d44eihaj21hi1x64qt.jpg', 'http://ww1.sinaimg.cn/large/5ff41ac9gy1gq5d45scqaj21hi1x6x6s.jpg', 'http://ww3.sinaimg.cn/large/5ff41ac9gy1gq5d46d8khj20j618h4ej.jpg']",,
4632819382616074,KdLMuaYyK,1609833161,南海龙女,南京栖霞寺栖霞寺碑 位于寺前右侧，全名“摄山栖霞寺碑文”。落款：陈祯明二年初刻，宋康定元年三月十七重镌，公元二O一三年八月复立。文字是今人重书的。 （摄于2020.11.20）,,,,,0,0,1,2021-05-03 17:21,HUAWEI P30 Pro,['http://ww2.sinaimg.cn/large/5ff41ac9gy1gq5d2gem2mj21yw1rg1l4.jpg'],,
4632814567817703,KdLEIwNJZ,7544556246,W喜东东W,9⃣栖霞寺,,乌鲁木齐·新疆师范大学本部,,,0,0,1,2021-05-03 17:02,HUAWEI P30 Pro,"['http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5cgftptkj335s2dcqvg.jpg', 'http://ww3.sinaimg.cn/large/008eAbJ4ly1gq5cgpb9m2j32tc240x6u.jpg', 'http://ww2.sinaimg.cn/large/008eAbJ4ly1gq5cgyuorcj32tc2404qw.jpg', 'http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5ch7jtyej32tc240b2e.jpg', 'http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5chg5pm4j32tc240e86.jpg', 'http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5chlhrxsj32tc240qv7.jpg', 'http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5chsvcu0j32tc240e85.jpg', 'http://ww3.sinaimg.cn/large/008eAbJ4ly1gq5ci0xowxj32tc240x6u.jpg', 'http://ww2.sinaimg.cn/large/008eAbJ4ly1gq5ci96r0sj32tc240npi.jpg']",,
4632813687017600,KdLDitrB6,7544556246,W喜东东W,8⃣栖霞寺,,乌鲁木齐·新疆师范大学本部,,,0,0,1,2021-05-03 16:58,HUAWEI P30 Pro,"['http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5c4dc4doj32401ky4qs.jpg', 'http://ww1.sinaimg.cn/large/008eAbJ4ly1gq5c9l0kdwj32rm22ob2e.jpg', 'http://ww3.sinaimg.cn/large/008eAbJ4ly1gq5ca0tpyrj335s2dc1l5.jpg', 'http://ww3.sinaimg.cn/large/008eAbJ4ly1gq5canligpj32tc2401l3.jpg', 'http://ww1.sinaimg.cn/large/008eAbJ4ly1gq5cb8dmshj32tc240kjs.jpg', 'http://ww2.sinaimg.cn/large/008eAbJ4ly1gq5cbg84irj32402tcb2e.jpg', 'http://ww4.sinaimg.cn/large/008eAbJ4ly1gq5cbnt1b4j32tc240hdx.jpg', 'http://ww2.sinaimg.cn/large/008eAbJ4ly1gq5cbup0z1j32tc240nph.jpg', 'http://ww2.sinaimg.cn/large/008eAbJ4ly1gq5cc01p24j32tc240u0z.jpg']",,
4632614273024272,KdGrFcGKA,1791466395,cov_,在大红袍的加持下我们的圆桌派利落干脆的结束了栖霞寺可能是去不了了顿悟的思想却如香炉里生出的烟萦绕心头你好南京的黎明,,,,,0,2,8,2021-05-03 03:46,iPhone客户端,['http://ww4.sinaimg.cn/large/6ac79b9bly1gq4pbmbw9yj21400u0qv5.jpg'],,
4632548939139687,KdEKhClEj,1609833161,南海龙女,南京栖霞寺明征君碑 位于寺前左侧，是初唐为纪念栖霞寺创建人明僧绍而立，碑文为唐高宗李治撰文，唐代书法家高正臣所书，碑阴“栖霞”二字，传为李治亲笔所题。这是南京唯一一件唐代石碑，是珍贵文物。 （摄于2020.11.20）,,,,,1,1,1,2021-05-02 23:26,HUAWEI P30 Pro,['http://ww2.sinaimg.cn/large/5ff41ac9gy1gq4i0aqo8rj21xt1b5hdz.jpg'],,
4632518911333470,KdDXR5ATA,1780616330,风雷引琴谱,传说中的千佛岩石窟（p1-3）。位于栖霞寺东北侧山壁上，南朝齐永明二年（484）开凿，梁天监十年（511）完工，后世复又修缮增刻，共得造像五百余尊。《中国考古通论》计其数目在520以上，百科说515，景区又记作535。总之加上寺后的密檐式舍利塔（p4，五代重建）、寺前的明征君碑（p5，唐高宗上元三年立），实打实是一个充满考点的好地方,,,,,2,0,3,2021-05-02 21:27,不务正业的Android,"['http://ww4.sinaimg.cn/large/6a220c8aly1gq4bksrr4nj24jt318b2p.jpg', 'http://ww3.sinaimg.cn/large/6a220c8aly1gq4a4bslwgj23344monpt.jpg', 'http://ww2.sinaimg.cn/large/6a220c8aly1gq4a4i6ywuj231u4krb2r.jpg', 'http://ww4.sinaimg.cn/large/6a220c8aly1gq4bjn0w34j23344moe8g.jpg', 'http://ww2.sinaimg.cn/large/6a220c8aly1gq4ahc18q6j222532yb2i.jpg', 'http://ww4.sinaimg.cn/large/6a220c8aly1gq4a95otgoj22u74977wu.jpg']",,
4632487268980226,KdD8OBGam,3789117925,LULU随心,栖霞寺位于南京市栖霞区栖霞山中峰西麓，始建于南齐永明二年（484年），迄今已有一千五百多年的历史，是中国四大名刹之一，佛教“三论宗”的祖庭，在中国佛教史上具有重要地位，南朝时期与鸡鸣寺、定山寺齐名，是南北朝时期中国的佛教中心。唐朝高祖时期时称功德寺，规模宏大，与山东灵岩寺、湖北玉泉寺、浙江国清寺并称天下四大丛林。清朝乾隆年间五次南巡，均驻跸栖霞寺，拨币增建法幢，达二千余间，殿阁宏丽，冠绝东南。,,,,,0,3,4,2021-05-02 19:21,nova5Pro人像超级夜景,"['http://ww2.sinaimg.cn/large/e1d959e5gy1gq4ax68ppfj20ss0j7nbs.jpg', 'http://ww3.sinaimg.cn/large/e1d959e5gy1gq4ax6prthj20sz0jhaot.jpg', 'http://ww2.sinaimg.cn/large/e1d959e5gy1gq4ax773jbj20sh0j3qh8.jpg', 'http://ww1.sinaimg.cn/large/e1d959e5gy1gq4ax9dq65j20tc0j8wpj.jpg', 'http://ww3.sinaimg.cn/large/e1d959e5gy1gq4axa0nm9j20sn0iv16w.jpg', 'http://ww1.sinaimg.cn/large/e1d959e5gy1gq4axb49arj20se0ixtnl.jpg', 'http://ww3.sinaimg.cn/large/e1d959e5gy1gq4axbp10wj20yg0mwqjq.jpg', 'http://ww2.sinaimg.cn/large/e1d959e5gy1gq4axc2ni5j20wn0k5al9.jpg', 'http://ww4.sinaimg.cn/large/e1d959e5gy1gq4axcg5pbj20rs0kugwo.jpg']",,
4632423621723480,KdBua7em4,7318224759,用户7318224759,掩映在南京城市里的的鸡鸣寺，始建于公元300年，距今已经一千七百多年，是南京最古老的梵刹和皇家寺庙之一，香火一直旺盛不衰，自古有“南朝第一寺”，“南朝四百八十寺”之首的美誉，南朝时期与栖霞寺、定山寺齐名，是南朝时期中国的佛教中心。,,,,,0,0,0,2021-05-02 15:08,HUAWEI P40 Pro+ 5G,"['http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43hy5z82j32uy2afe87.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43iac8r3j32c0340b2c.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43iqo0qxj32yo1hfqv9.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43jlwii0j33402057wo.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43k4hnnkj322r340kjp.jpg', 'http://ww4.sinaimg.cn/large/007Zgwzdgy1gq43koatp5j31x131mkjp.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43lesykgj319a25m1kz.jpg', 'http://ww2.sinaimg.cn/large/007Zgwzdgy1gq43loln4jj335s2dc4qq.jpg', 'http://ww4.sinaimg.cn/large/007Zgwzdgy1gq43m329olj33401vhx6r.jpg']",,
4632043554866377,KdrB9kpXX,3630909862,很有谱的曹曹曹导,年卡办好了，才发现不包括栖霞寺么的事，我一定要把250值回来第一站：隔壁——『甘熙故居』,,,,,0,5,1,2021-05-01 13:58,,,,
4631876456677497,KdnfDs17z,7492232975,慢性循环-,每次期待落空的时候总是会很难过之前会固执的想让我等很久的东西都不是好东西因为各种原因错过了去年夏天的海错过了今天的音乐节错过了很多期待后来想了想南京的栖霞寺隔了三年跟很要好的室友一起拜了迪士尼的烟花三个月后跟当时喜欢的人一起看了摇滚乐的现场将近一年感受了livehouse的拥抱每一次期待并没有落空只能对自己说时机不合适在未来的某一天就会有一个一切都那么刚刚好的时刻可以将尘封的期待一个个的实现所以总有一天你会出现在我身边,,,,,0,1,0,2021-05-01 02:54,iPhone客户端,['http://ww1.sinaimg.cn/large/008b2E3lly1gq2crhe7l6j30go0tmdl0.jpg'],,
