id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634392917444473,KeqIrveE9,5426617020,阿阿阿阿yii,南京是计划已久了，总是一拖再拖。虽然有突发情况，但五一假期对我们家来说十分重要，就算熬夜通宵工作也不想取消。南京景点很多且十分废脚，五一假期异常拥挤，三天时间很紧凑。DAY1在钟山景区走了个小马拉松，甚至是真·走吐了…去了大报恩寺遗址、夜游瞻园、夜泊秦淮…终于见到了琉璃塔拱门，一瞬间激动得有点想哭…虽然走了很多地方，但三天时间也留下了许多遗憾，因为太累、行程太满、一刻的犹豫等原因，没能去空军陵，没能买到心念已久的绿豆饼，也没能预约到南京博物院。不过有遗憾，才会有再次启程的动力。这一次假期，虽然有许多的变数，假期前后都很辛苦很难过，但至少没让爸妈的南京之行留下不愉快的痕迹，那就足够啦><,,,,,0,5,1,2021-05-08 01:33,iPhone客户端,"['http://ww3.sinaimg.cn/large/005VfwYYly1gqac1ercmfj315b0u0tdp.jpg', 'http://ww2.sinaimg.cn/large/005VfwYYly1gqac1azffgj31900u00w2.jpg', 'http://ww3.sinaimg.cn/large/005VfwYYly1gqac1ctk2ej30zm0u0n31.jpg', 'http://ww2.sinaimg.cn/large/005VfwYYly1gqac1a3k4wj31900u0k2v.jpg', 'http://ww1.sinaimg.cn/large/005VfwYYly1gqac7eymo3j31900u0k01.jpg', 'http://ww3.sinaimg.cn/large/005VfwYYly1gqac1d1h9zj31900u0k4o.jpg', 'http://ww4.sinaimg.cn/large/005VfwYYly1gqac1bodncj31900u0nbu.jpg', 'http://ww2.sinaimg.cn/large/005VfwYYly1gqac1b5ub8j31900u0adm.jpg', 'http://ww2.sinaimg.cn/large/005VfwYYly1gqac1bdqcgj31900u07ez.jpg']",,
4634368163449535,Keq4wetnF,6375046381,滚滚da猪仔,第一次去江南园林是南京的瞻园，晚上去的所以看不到什么细节，只觉得构造建筑别有洞天，甚至每棵树为什么种在这个方位都值得考究；今天去了豫园，阳光很大很刺眼，看得清每处细节，同行的bro对此非常不感兴趣，潦草结束游玩，但我还是非常喜欢这种咫尺之内再造乾坤之势，之后有空想去逛更多的园子，这种有花有树有鱼有鸭建筑精美纹路复杂的园子深得我心，假期结束，明天开始好好学习,,,,,4,5,7,2021-05-07 23:55,,"['http://ww3.sinaimg.cn/large/006Xr2MJly1gqaabhvulfj32ip1w1x6r.jpg', 'http://ww1.sinaimg.cn/large/006Xr2MJly1gqaabjiivcj32ip1w1npf.jpg', 'http://ww4.sinaimg.cn/large/006Xr2MJly1gqaabl32z0j32ip1w1b2b.jpg', 'http://ww2.sinaimg.cn/large/006Xr2MJly1gqaabmd59tj31ln1lnb2a.jpg', 'http://ww4.sinaimg.cn/large/006Xr2MJly1gqaabni1vcj30j00j1ds6.jpg', 'http://ww2.sinaimg.cn/large/006Xr2MJly1gqaabo3uq6j30v60v6dt9.jpg', 'http://ww2.sinaimg.cn/large/006Xr2MJly1gqaabovjmfj311t11sqqq.jpg', 'http://ww3.sinaimg.cn/large/006Xr2MJly1gqaabrt99jj32ip1w11l2.jpg', 'http://ww4.sinaimg.cn/large/006Xr2MJly1gqaabtb024j31si2e0qv6.jpg']",,
4634206225041574,KelRkl9xI,2303984160,thetailring5,金陵第一园，瞻园。,,南京·夫子庙灯会,,,0,2,1,2021-05-07 13:12,iPhone 12 Pro,"['http://ww1.sinaimg.cn/large/89540220ly1gq9s9kbvn7j23402c0x6p.jpg', 'http://ww3.sinaimg.cn/large/89540220ly1gq9s9hz99gj22c03407wj.jpg', 'http://ww2.sinaimg.cn/large/89540220ly1gq9s9nmopzj22c0340u0y.jpg', 'http://ww4.sinaimg.cn/large/89540220ly1gq9s9q1c7qj22c0340u0y.jpg', 'http://ww3.sinaimg.cn/large/89540220ly1gq9sa2bgitj22c0340qv8.jpg', 'http://ww2.sinaimg.cn/large/89540220ly1gq9sa5jkafj22c0340qv8.jpg', 'http://ww4.sinaimg.cn/large/89540220ly1gq9sa9lg6ij22c03401l2.jpg', 'http://ww3.sinaimg.cn/large/89540220ly1gq9saedrs6j22c0340e86.jpg', 'http://ww2.sinaimg.cn/large/89540220ly1gq9saqo9hdj23402c04qt.jpg']",,
4634193676211175,Kelx5q3Of,2471021790,午后梦蝴蝶,南京敷衍游记DAY1红山森林动物园在这个小小世界里，动物真的是主人，游客真的就只是游客。一下子走了三万步，腰酸背疼遇难同胞纪念馆太沉重了，太沉重了DAY博物院太好逛了，最喜欢里面的民国馆瞻园虽然坐落在繁华的夫子庙，但是幽静深远别有洞天，后悔没穿旗袍来拍照DAY3地铁沿线小吃,,南京,,,1,6,30,2021-05-07 12:22,iPhone客户端,"['http://ww2.sinaimg.cn/large/9348ccdely1gq9ouj5sqqj20gg4b97wh.jpg', 'http://ww3.sinaimg.cn/large/9348ccdely1gq9obn3pkyj20n02t7qo0.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9obprmmzj20ru63d4qq.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9objcnjdj20ru5viu0y.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9obh5g78j20n04c34qq.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9obqwc1xj20u0140dq8.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9obf55j8j20n05tsu0x.jpg', 'http://ww3.sinaimg.cn/large/9348ccdely1gq9ocw474fj21400u0qds.jpg', 'http://ww1.sinaimg.cn/large/9348ccdely1gq9oejuk5sj20u00u0wje.jpg']",,
4634184126040854,KelhGplv8,2794709902,山形遥,大唐少女又出来营业啦“老爷，小姐把书扔了笔也折了，拿着隔壁家公子写给她的情书到处跑”摄影：@_吟咏出镜：@山形遥地点：瞻园🍁南京约拍#南京约拍#汉服摄影汉服#宜昌约拍#,,宜昌·滨江公园,"_吟咏,山形遥","南京约拍,宜昌约拍",1,10,31,2021-05-07 11:44,,"['http://ww2.sinaimg.cn/large/a693e38egy1gq9pr2gd5ij23343spqve.jpg', 'http://ww1.sinaimg.cn/large/a693e38egy1gq9ppi14fqj239c4w0npy.jpg', 'http://ww4.sinaimg.cn/large/a693e38egy1gq9pops6e5j24246384qu.jpg', 'http://ww2.sinaimg.cn/large/a693e38egy1gq9ppob7avj22f51d0x6s.jpg', 'http://ww2.sinaimg.cn/large/a693e38egy1gq9pq20g8fj21m32f5qv8.jpg', 'http://ww3.sinaimg.cn/large/a693e38egy1gq9pqqmgdsj21m32f51l0.jpg', 'http://ww1.sinaimg.cn/large/a693e38egy1gq9poejq10j2424638qvb.jpg', 'http://ww3.sinaimg.cn/large/a693e38egy1gq9ppwmo26j22f51m3u12.jpg', 'http://ww4.sinaimg.cn/large/a693e38egy1gq9pq9wmmtj21m32f51l1.jpg']",,
4634169588584548,KekUeA1es,7332567137,橘涂初四,初夏绿意「江苏·南京市·秦淮区·瞻园|国保·第七批」春夏之交的嫩绿色在视觉上是最为舒服的。假以时日，待青绿色更为兴盛时就该是另一副“草色入帘青”的意境了。,,,,,16,12,36,2021-05-07 10:46,iPhone 12,"['http://ww1.sinaimg.cn/large/0080eHFTly1gq9o2e3yvdj31e00u0dzg.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq9o2fbbquj31e00u0dzm.jpg', 'http://ww3.sinaimg.cn/large/0080eHFTly1gq9o2eo5qpj31e00u0tlx.jpg', 'http://ww3.sinaimg.cn/large/0080eHFTly1gq9o2fu44dj30u0191k7m.jpg', 'http://ww2.sinaimg.cn/large/0080eHFTly1gq9o2k6r7fj31e00u0nfc.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq9o2go7qgj31e00u0tp9.jpg', 'http://ww4.sinaimg.cn/large/0080eHFTly1gq9o2lenfkj31e10u0wtu.jpg', 'http://ww1.sinaimg.cn/large/0080eHFTly1gq9o2lsp8bj31e00u045z.jpg', 'http://ww4.sinaimg.cn/large/0080eHFTly1gq9o2ighc7j31e10u0nbp.jpg']",,
4634042290405869,KehAV1HAh,6025424613,林烟织,#今日贴纸打卡##春日纪念册#想起十几年前在南京瞻园路的青旅屋顶，热热的，大嚼5元一大包的鸭脖，于是晚饭整了绝味鸭脖，结果胃不同意了，翻来覆去睡不着，以为五点了，起来一看才两点，不敢再翻，只好老老实实去吐,,,,"今日贴纸打卡,春日纪念册",0,0,0,2021-05-07 02:20,美图T9我的智能摄影师,"['http://ww1.sinaimg.cn/large/006zM4bXly1gq99ba55r1j30u0140n3o.jpg', 'http://ww4.sinaimg.cn/large/006zM4bXly1gq99bakm2rj30u014047b.jpg']",,
4634003715657752,KegAHnJQ4,3005749415,刘征的微博,出差南京因抢不到国庆回程车票逗留一日瞻园较苏州的那些园子稍逊色,,,,,0,0,0,2021-05-06 23:47,nova4e 3200W立体美颜,"['http://ww1.sinaimg.cn/large/b32818a7ly1gq9510x49jj222v22vnpe.jpg', 'http://ww3.sinaimg.cn/large/b32818a7ly1gq95158qbsj23301qfx6r.jpg', 'http://ww1.sinaimg.cn/large/b32818a7ly1gq9518szrhj22yz1o6hdv.jpg', 'http://ww4.sinaimg.cn/large/b32818a7ly1gq951ce7wfj22c02c0e83.jpg', 'http://ww4.sinaimg.cn/large/b32818a7ly1gq951epnyfj22qt1mlx6p.jpg', 'http://ww1.sinaimg.cn/large/b32818a7ly1gq951i5t3wj23401r0kjn.jpg', 'http://ww4.sinaimg.cn/large/b32818a7ly1gq951mrj0pj231n2a8hdw.jpg', 'http://ww4.sinaimg.cn/large/b32818a7ly1gq951r8ah2j23401r0kjo.jpg', 'http://ww4.sinaimg.cn/large/b32818a7ly1gq951uca1xj231b1phu0y.jpg']",,
4633966050808595,KefBX3olR,6586188036,莫言行7,我发布了：南京瞻园风景马##快手#@快手L莫言8621的快手视频,,,快手,,1,1,0,2021-05-06 21:17,快手极速版,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xbjuqf3u5xc8bc&a=3xe8cwg3hhkcxxa&f=3xe8cwg3hhkcxxa&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5240782639824378554&shareResourceType=PHOTO_SELF&shareToken=Xa7ZccKowc321Qu_A,
4633950494399756,KefcRiszO,5543515399,南京市博物总馆,#国潮东方美##美在金陵#金陵寻梦·夜瞻园。L南京市博物总馆的微博视频,,南京·瞻园,,"国潮东方美,美在金陵",1,3,14,2021-05-06 20:15,iPhone客户端,,"http://f.video.weibocdn.com/0FZB3FVdlx07Ms2NsSCQ01041200nenm0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1620953336&ssig=MjjKX5ReaB&KID=unistore,video",
4633876204620486,Kedh2jnZY,2134588911,简简单单的么兔,瞻园夫子庙秦淮河金陵美术馆,,南京·金陵第一园,,,1,9,8,2021-05-06 15:20,iPhone客户端,"['http://ww1.sinaimg.cn/large/7f3b3defly1gq8qf59gzuj20rs4svhdu.jpg', 'http://ww4.sinaimg.cn/large/7f3b3defly1gq8qf4h4snj23402c0b2b.jpg', 'http://ww4.sinaimg.cn/large/7f3b3defly1gq8qf5qp5tj20rs2vae52.jpg', 'http://ww2.sinaimg.cn/large/7f3b3defly1gq8qf6a1wij20rs2et1kx.jpg', 'http://ww2.sinaimg.cn/large/7f3b3defly1gq8qf6mv21j20rs1tz4js.jpg', 'http://ww4.sinaimg.cn/large/7f3b3defly1gq8qf7vuv8j234033y4qs.jpg', 'http://ww1.sinaimg.cn/large/7f3b3defly1gq8qf8nujcj21mr1o0qv5.jpg', 'http://ww2.sinaimg.cn/large/7f3b3defly1gq8qf9arz0j20yi118e81.jpg', 'http://ww3.sinaimg.cn/large/7f3b3defly1gq8qf9w2x3j21o0280u0x.jpg']",,
4633787999194279,KeaYLCzQP,7191473863,97年小朋友喜欢海绵宝宝,南京plog正在发送中……Day1⃣龟龟嘉年华，密室（没拍照），夫子庙Day2⃣大报恩寺，瞻园，老门东Day3⃣鸡鸣寺，玄武湖公园，钟山Day4⃣返程啦一次很开心的旅程迫不及待想和他们下次出去玩了,,,,,0,17,27,2021-05-06 09:30,HUAWEI P40 Pro 5G,"['http://ww1.sinaimg.cn/large/007QGGRVgy1gq7zrwwzlzj30sg5qg4qs.jpg', 'http://ww4.sinaimg.cn/large/007QGGRVgy1gq7zs09vrwj30sg5skhdw.jpg', 'http://ww4.sinaimg.cn/large/007QGGRVgy1gq7zs31z9wj30sg579kjo.jpg', 'http://ww4.sinaimg.cn/large/007QGGRVgy1gq7zs4sphnj30sg4lxkjo.jpg', 'http://ww2.sinaimg.cn/large/007QGGRVgy1gq7zs6pvjkj30sg5edu11.jpg', 'http://ww3.sinaimg.cn/large/007QGGRVgy1gq7zs8q4tcj30sg4h6npf.jpg', 'http://ww3.sinaimg.cn/large/007QGGRVgy1gq7zsbgvexj30p26bkx6s.jpg', 'http://ww4.sinaimg.cn/large/007QGGRVgy1gq7zsg9q26j30nj6bkx6t.jpg', 'http://ww3.sinaimg.cn/large/007QGGRVgy1gq7zsi26z2j30sg5iku0z.jpg']",,
4633632498517092,Ke6VXzJGs,3889125975,夜空中藏匿的星,瞻园,,南京·瞻园,,,0,0,0,2021-05-05 23:12,HUAWEI Mate 20 Pro,"['http://ww2.sinaimg.cn/large/e7cf5a57ly1gq7yfreq06j239c4cg7wk.jpg', 'http://ww3.sinaimg.cn/large/e7cf5a57ly1gq7yfsbgh1j20u01t01gt.jpg', 'http://ww4.sinaimg.cn/large/e7cf5a57ly1gq7yful0m4j22yo3y8e84.jpg', 'http://ww4.sinaimg.cn/large/e7cf5a57ly1gq7yfwoh8gj22402tckjm.jpg', 'http://ww4.sinaimg.cn/large/e7cf5a57ly1gq7yfy6wedj22402tc1ky.jpg', 'http://ww4.sinaimg.cn/large/e7cf5a57ly1gq7yg0rogjj239c4cgx6r.jpg', 'http://ww2.sinaimg.cn/large/e7cf5a57ly1gq7yg42sn7j22402tcb2b.jpg', 'http://ww1.sinaimg.cn/large/e7cf5a57ly1gq7yg6vqsmj22402tcqv6.jpg', 'http://ww1.sinaimg.cn/large/e7cf5a57ly1gq7ygapsqvj24cg39chdw.jpg']",,
4633626953648139,Ke6N1fj2X,5094858526,松风海潮,只想沉浸在瞻园的美中不愿写赏析和痛苦降重,,南京·瞻园,,,0,1,6,2021-05-05 22:50,小米11,"['http://ww4.sinaimg.cn/large/005yNvrwly1gq7xm4dfexj34n43hce8e.jpg', 'http://ww2.sinaimg.cn/large/005yNvrwly1gq7xkn5k24j34n43hce8e.jpg', 'http://ww3.sinaimg.cn/large/005yNvrwly1gq7xl9wyhuj34n43hcb2p.jpg', 'http://ww2.sinaimg.cn/large/005yNvrwly1gq7xmgubdqj34n43hcx74.jpg', 'http://ww2.sinaimg.cn/large/005yNvrwly1gq7xqvclvvj34n43hcnps.jpg', 'http://ww4.sinaimg.cn/large/005yNvrwly1gq7xr8xew6j338w2eob2g.jpg', 'http://ww2.sinaimg.cn/large/005yNvrwly1gq7xrpcoyqj34n43hc7ws.jpg', 'http://ww1.sinaimg.cn/large/005yNvrwly1gq7xs8a3q6j34n43hckjz.jpg', 'http://ww1.sinaimg.cn/large/005yNvrwly1gq7xstr3w6j34n43hcqvk.jpg']",,
4633622696954688,Ke6G9tbeo,1806070457,什糖_,个人篇来啦，终于穿上心心念念的汉服L什糖_的微博视频,,济宁,,,0,5,10,2021-05-05 22:33,微博视频号,,"http://fb.video.weibocdn.com/6VsFYWjelx07MqBlteP60104120053KF0E018.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1620953351&ssig=eZf2jdmpUx&KID=unistore,video",
4633621170493096,Ke6DH24ha,5340482248,误入浮华ddd,芥子园---→秦大士故居---→王谢故居---→李香君故居---→瞻园---→市民俗博物馆---→朝天宫民俗博物馆还不错瞻园里的戏服也好好看,,南京·龙王山皇家气象学院,,,0,0,1,2021-05-05 22:27,realme X青春版,"['http://ww3.sinaimg.cn/large/005Pq7osly1gq7x2r3a25j32o03k0npf.jpg', 'http://ww1.sinaimg.cn/large/005Pq7osly1gq7x2uw0gwj32o03k0e84.jpg', 'http://ww2.sinaimg.cn/large/005Pq7osly1gq7x2y94goj33k02o0qv9.jpg', 'http://ww1.sinaimg.cn/large/005Pq7osly1gq7x30srd1j33k02o07wj.jpg', 'http://ww2.sinaimg.cn/large/005Pq7osly1gq7x32r07kj33k02o0npf.jpg', 'http://ww4.sinaimg.cn/large/005Pq7osly1gq7x356jv9j33k02o0qv7.jpg', 'http://ww2.sinaimg.cn/large/005Pq7osly1gq7x379e7aj32o03k04qs.jpg', 'http://ww4.sinaimg.cn/large/005Pq7osly1gq7x39tgykj32o03k01kz.jpg', 'http://ww1.sinaimg.cn/large/005Pq7osly1gq7x3z82w2j32o03k0u10.jpg']",,
4633611019487854,Ke6njDOdU,2795482452,此長東宮瓦,5/3瞻园→夫子庙→老门东瞻园去的时候人不多，夫子庙和老门东人超多der🙉买可乐送的玻璃杯，被我忘在南大门口的烧烤店了，呜呜呜呜呜,,,,,0,2,3,2021-05-05 21:46,小米11,"['http://ww3.sinaimg.cn/large/a69fad54ly1gq7vl5wo6vj20w7340e83.jpg', 'http://ww3.sinaimg.cn/large/a69fad54ly1gq7vlbscgaj211c3404qs.jpg', 'http://ww1.sinaimg.cn/large/a69fad54ly1gq7vliv5lzj21402gwkjn.jpg', 'http://ww2.sinaimg.cn/large/a69fad54ly1gq7vyav4j4j21400u0n0g.jpg']",,
