id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634650700156148,Kexqe0ECw,7587313178,玉山张曼玉,去晴川阁打卡[em]e401135[/em]去江汉路步行街吃美食[em]e401135[/em]大汉口电影院看电影[em]e401135[/em]去江滩坐轮渡[em]e401135[/em]去解放公园喂鸽子[em]e401135[/em]武汉是个下次还要再来的城市,,,,,0,0,0,2021-05-08 18:38,iPhone客户端,"['http://ww2.sinaimg.cn/large/008htAL0gy1gqb78oc5b9j30hs1hctfm.jpg', 'http://ww3.sinaimg.cn/large/008htAL0gy1gqb78oodt9j30hs1hcagc.jpg', 'http://ww4.sinaimg.cn/large/008htAL0gy1gqb78p22aij30hs1hcn30.jpg', 'http://ww4.sinaimg.cn/large/008htAL0gy1gqb78pgpngj30hs1hcn1q.jpg', 'http://ww3.sinaimg.cn/large/008htAL0gy1gqb78psmm5j30hs1hctfo.jpg', 'http://ww2.sinaimg.cn/large/008htAL0gy1gqb78q4zw3j30hs1hc0yw.jpg', 'http://ww4.sinaimg.cn/large/008htAL0gy1gqb78qlqmhj30n01x2n1c.jpg', 'http://ww1.sinaimg.cn/large/008htAL0gy1gqb78rqfhwj30hs1hcwik.jpg', 'http://ww1.sinaimg.cn/large/008htAL0gy1gqb78s6mzbj30hs1hcwko.jpg']",,
4634617380340023,Kewyu1qsf,5671719685,会打坐的妙喵喵,武汉值得来很多次这一站打卡了晴川阁→黄鹤楼→武大→光谷→鄂博武大的环境真滴太棒了，适合读书武大凌波门外的东湖路是读书放松的好去处鄂博的编钟表演强推，最喜欢《九歌》当然还去了无数的美食店铺哪怕随便一家街边小馆都让人惊艳还有美术馆、东湖、古德寺、万松园没去不过没有关系下次还可以来慢慢探索不过最重要的是和一位老友再见昨天一天嘻嘻哈哈很开心晚上分别时突然很难过下次再见！感谢你给我拍了那么多美照我把你拍得像智障我一定好好练习拍照最后，鄂博真滴棒棒哒可以免费寄存行李适合安排在行程第一天或者最后一天行李就不用操心啦,,武汉,,,0,0,2,2021-05-08 16:25,Share微博客户端,['http://ww3.sinaimg.cn/large/006bPXnLgy1gqb3kcznt8j33281j4b29.jpg'],,
4634607549159368,KewiCCqLK,5673638283,追月亮的sherly,今日份打卡去黄鹤楼看小费了～去晴川阁看“晴川历历汉阳树”意外瞅着了“荆楚”和“吴蜀”在古琴台看到了高山流水才不会说又代到了（你够了）🙈,,,,,0,2,5,2021-05-08 15:46,HUAWEI Mate 20,"['http://ww4.sinaimg.cn/large/006bY0uTgy1gqb277ix0rj31400u0wl9.jpg', 'http://ww2.sinaimg.cn/large/006bY0uTgy1gqb278esftj31400u0k0x.jpg', 'http://ww4.sinaimg.cn/large/006bY0uTgy1gqb2eeivpuj31400u0q56.jpg', 'http://ww1.sinaimg.cn/large/006bY0uTgy1gqb27930prj31400u0mzo.jpg', 'http://ww3.sinaimg.cn/large/006bY0uTgy1gqb27a6x3sj30u0140k22.jpg', 'http://ww3.sinaimg.cn/large/006bY0uTgy1gqb27b1nhcj30u014010i.jpg', 'http://ww4.sinaimg.cn/large/006bY0uTgy1gqb27duzbcj31400u04ag.jpg', 'http://ww2.sinaimg.cn/large/006bY0uTgy1gqb27cnd2ij30u01407ke.jpg', 'http://ww2.sinaimg.cn/large/006bY0uTgy1gqb27eyqhuj31400u0wne.jpg']",,
4634587424886571,KevMakvdF,2713349095,Jeffrey小霁,#晴川阁#看得到远处的长江和武汉长江大桥吗？是不是很美很壮观？,,武汉·晴川阁,,晴川阁,0,0,8,2021-05-08 14:26,iPhone客户端,"['http://ww4.sinaimg.cn/large/a1ba6be7gy1gqazy1wv2tj21uo18g7wh.jpg', 'http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazxz1s8fj21uo18ge81.jpg', 'http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazxzz7hnj21uo18g4qp.jpg', 'http://ww3.sinaimg.cn/large/a1ba6be7gy1gqazy0upk9j21uo18g4qp.jpg', 'http://ww3.sinaimg.cn/large/a1ba6be7gy1gqazy2ms84j21nd13l1dv.jpg', 'http://ww4.sinaimg.cn/large/a1ba6be7gy1gqazxuqk9wj21iq10he73.jpg', 'http://ww2.sinaimg.cn/large/a1ba6be7gy1gqazxtzcmej21uo18gqv5.jpg', 'http://ww2.sinaimg.cn/large/a1ba6be7gy1gqazxwgyx3j21uo18gqv5.jpg', 'http://ww3.sinaimg.cn/large/a1ba6be7gy1gqazxxugxvj21uo18gnpd.jpg']",,
4634584980130682,KevIe0xZM,2713349095,Jeffrey小霁,#晴川阁#今天我在“晴川历历汉阳树，芳草萋萋鹦鹉洲”的晴川阁，这里可以登高俯瞰奔流不息的长江，不远处就是武汉长江大桥，一辆辆汽车、一列列火车、一艘艘轮船从眼前驶过，仿佛时间都静止了……还可以登上铁门关看到红色的晴川大桥，还有龟山景区，太美太美了……,,武汉·晴川阁,,晴川阁,0,2,7,2021-05-08 14:17,iPhone客户端,"['http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazs122wrj21uo18gkbb.jpg', 'http://ww4.sinaimg.cn/large/a1ba6be7gy1gqazs28anij21uo18g7wh.jpg', 'http://ww2.sinaimg.cn/large/a1ba6be7gy1gqazs2ysztj218g1uo1g1.jpg', 'http://ww2.sinaimg.cn/large/a1ba6be7gy1gqazs5oyazj21331mn7wh.jpg', 'http://ww2.sinaimg.cn/large/a1ba6be7gy1gqazs6ouadj218g1uob29.jpg', 'http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazs7dxhyj218g1uoayn.jpg', 'http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazs9pmjlj21it10j1kx.jpg', 'http://ww1.sinaimg.cn/large/a1ba6be7gy1gqazsacvcdj21n213de1c.jpg', 'http://ww3.sinaimg.cn/large/a1ba6be7gy1gqazsbvo1zj218g1uoe81.jpg']",,
4634551894935404,KeuQRkHVi,6000310217,LuckyPiggy404,晴川阁老伯伯给俺分享他专门拍黑白照片的相机,,,,,0,0,0,2021-05-08 12:05,iPhone客户端,['http://ww4.sinaimg.cn/large/006y4GN3gy1gqaw0r0e1kj30u0140thu.jpg'],,
4634534903809530,KeupsfZ22,1246222961,eureka小瑤,武汉第二站：晴川阁。今天武汉的天气超级好，蓝天白云微风，站在晴川阁远眺长江和武汉长江大桥，天朗气清，心旷神怡～,,武汉·晴川阁,,,0,0,4,2021-05-08 10:58,iPhone客户端,"['http://ww2.sinaimg.cn/large/4a47da71ly1gqau2z30u9j23402c0x6q.jpg', 'http://ww4.sinaimg.cn/large/4a47da71ly1gqau31bjpbj23402c0qv6.jpg', 'http://ww3.sinaimg.cn/large/4a47da71ly1gqau340p3sj23402c0qv7.jpg', 'http://ww1.sinaimg.cn/large/4a47da71ly1gqau36bug0j23402c04qr.jpg', 'http://ww1.sinaimg.cn/large/4a47da71ly1gqau390avej23402c0kjn.jpg', 'http://ww2.sinaimg.cn/large/4a47da71ly1gqau3c7offj23402c0kjo.jpg']",,
4634378879372951,KeqlNDkkD,6334428615,蒔木柠芪,#小菲出走#武昌江滩天南地北的聊天丨楚河汉街的柚子铺网友见面会丨户部巷神游记丨黄鹤楼爬山记丨晴川阁逗赑屃丨央视长江之歌神点题等今儿逛完省博俺小菲就南辞黄鹤楼咯👋🏻,,武汉,,小菲出走,0,0,5,2021-05-08 00:38,K30 至尊纪念版,"['http://ww2.sinaimg.cn/large/006UGCftgy1gqabl9my7fj31dc0wwk94.jpg', 'http://ww4.sinaimg.cn/large/006UGCftgy1gqabla526lj31dc0wwket.jpg', 'http://ww1.sinaimg.cn/large/006UGCftgy1gqabl8oxnmj32oc2oghdv.jpg', 'http://ww2.sinaimg.cn/large/006UGCftgy1gqac4pusnej313y0u0790.jpg', 'http://ww1.sinaimg.cn/large/006UGCftgy1gqabl77q94j31dc0wwndc.jpg', 'http://ww3.sinaimg.cn/large/006UGCftgy1gqac5p0zsyj33kg2oge84.jpg']",,
4634366812883436,Keq2lc672,3604700440,沧海中的一粒2013,两日一夜的武汉之旅顺利完成，除了第一天下午因为下雨以及时间原因没有去成，今天的路线基本都按计划进行的。想看的省博馆看了，期待的编钟演奏也赶上了，想去的晴川阁也是，还有坐船过江、户部巷、武汉长江大桥和黄鹤楼打卡，想吃的江汉路、万松园、粮道街小吃也基本尝过了。优秀穿行在武汉的街头巷尾，武汉给我的感觉不像是一个旅游城市，更像是一个普通的有很多人生活的小城市。去步行街小吃街没有特别为游客准备的网红馆和打卡点，我去吃的几家小吃基本都是武汉当地人特别喜欢吃的，开店的也全是本地人，走在路上武汉方言会时不时地飘进耳朵，武汉人特有的口音听起来会有种精神很足很有自信的感觉。我发现我很喜欢这座城市，不知是成为旅游城市的时间不长，抑或是人们本来就如此行事，武汉的街道、武汉的小吃、武汉的人都给我一种自给自足、自得其乐的满足感，生活气息非常浓厚。而旅游的意义呢，应该就是去不同的地方体验不同的文化、不同的美景和美食，如果全是特别现代化的店铺、楼房，反而失去了自己的特色，所以路上时常看到的点点小摊和破旧的小店以及居民楼，都让我觉得有人情味接地气了。希望这座城市在发展的同时也可以继续保有自己的底蕴。留点小遗憾，希望下次再来可以到东湖绿道骑行个够。,,武汉,,,0,0,1,2021-05-07 23:50,nova6 5G自拍大不一样,"['http://ww1.sinaimg.cn/large/d6db5d18gy1gqaa344bo0j20u0190thq.jpg', 'http://ww4.sinaimg.cn/large/d6db5d18gy1gqaa4bvresj20u00u0n1i.jpg', 'http://ww3.sinaimg.cn/large/d6db5d18gy1gqaa4vyernj20u0190jy9.jpg', 'http://ww1.sinaimg.cn/large/d6db5d18gy1gqaa6qho3yj20u0190wlr.jpg', 'http://ww4.sinaimg.cn/large/d6db5d18gy1gqaar9a3m2j20u01907gl.jpg', 'http://ww3.sinaimg.cn/large/d6db5d18gy1gqaaru8pzvj20u00yigq0.jpg', 'http://ww2.sinaimg.cn/large/d6db5d18gy1gqaarx0yjkj20u0190ald.jpg', 'http://ww1.sinaimg.cn/large/d6db5d18gy1gqaap7naozj20u00u0adm.jpg', 'http://ww1.sinaimg.cn/large/d6db5d18gy1gqaam25r7xj20u0140adc.jpg']",,
4634347614765099,KepxnjZCr,2231986642,Oziiiii,/5⃣️1⃣️>>武汉plogDay1黄鹤楼✅江汉路✅Day2粮道街✅昙华林✅长江大桥✅楚河汉街✅Day3晴川阁✅吉庆街✅黎黄陂路✅一路吃好喝好太快乐啦🤩,,,,,0,4,6,2021-05-07 22:33,iPhone客户端,"['http://ww4.sinaimg.cn/large/850969d2gy1gqa8acd2orj216m1kwb29.jpg', 'http://ww1.sinaimg.cn/large/850969d2gy1gqa8a4lme4j21mb1mb7wh.jpg', 'http://ww4.sinaimg.cn/large/850969d2gy1gqa8audlg3j21q32auqv6.jpg', 'http://ww1.sinaimg.cn/large/850969d2gy1gqa8a3pdn7j21mc1mc4qq.jpg', 'http://ww1.sinaimg.cn/large/850969d2gy1gqa8aot4p9j21mc1mc1ky.jpg', 'http://ww3.sinaimg.cn/large/850969d2gy1gqa8anjrqqj21mc1mc1ky.jpg', 'http://ww2.sinaimg.cn/large/850969d2gy1gqa8abfssbj216o1kwhdv.jpg', 'http://ww1.sinaimg.cn/large/850969d2gy1gqa8a92jffj22dc2dckjt.jpg', 'http://ww4.sinaimg.cn/large/850969d2gy1gqa8aezy0zj21ry2dcu13.jpg']",,
4634221258214529,KemfzysYp,6623249102,你会不会一去不回来,晴川阁特别辑——遇到玩胶片机的退休老爷爷,,,,,0,0,0,2021-05-07 14:11,HUAWEI P30,['http://ww3.sinaimg.cn/large/007eetEqgy1gq9u2kzsgjj30rs55a4qr.jpg'],,
4634183413272490,KelgxdJk6,5692319411,Hermione_嚯嚯慜慜,2021/05/05武汉真的是一个很好吃的城市但是排队也是真的好难排粮道街➡️黄鹤楼➡️武汉长江大桥➡️晴川阁➡️户部巷➡️民宿🏨,,武汉,,,0,4,8,2021-05-07 11:41,🍥iPhone 12,"['http://ww4.sinaimg.cn/large/006deojpgy1gq9nvjur4jj33402c0qv8.jpg', 'http://ww3.sinaimg.cn/large/006deojpgy1gq9nlbvqjnj3340340hdv.jpg', 'http://ww4.sinaimg.cn/large/006deojpgy1gq9peuj8v9j322o3417wj.jpg', 'http://ww1.sinaimg.cn/large/006deojpgy1gq9ny6hhaxj30rs2rmb29.jpg', 'http://ww2.sinaimg.cn/large/006deojpgy1gq9nw0oed9j30rs1qie62.jpg', 'http://ww4.sinaimg.cn/large/006deojpgy1gq9p5ihaqwj30rs1qkdzg.jpg', 'http://ww4.sinaimg.cn/large/006deojpgy1gq9plfxak2j3340340u0z.jpg', 'http://ww2.sinaimg.cn/large/006deojpgy1gq9o0hgv7bj33402c07wi.jpg', 'http://ww3.sinaimg.cn/large/006deojpgy1gq9pmgpopcj30rs15onja.jpg']",,
4634048968000082,KehLGxzbA,5850908791,恬甜棠,first武汉“没有谁会踏雾而来，喜欢的风景要自己去看”DAY1晚楚河汉街DAY2黎黄陂路吉庆街晴川阁南岸嘴江汉路步行街保成路夜市零点航线轮渡DAY3武汉大学东湖门口粮道街楚河汉街没有打卡的省博-美术馆-黄鹤楼-东湖索道游船摩天轮…照片能留下记忆，攒钱买相机背包，相机，目的地，下一站不告诉你。,,,,,0,1,0,2021-05-07 02:47,nova7你在焦点在,"['http://ww2.sinaimg.cn/large/006nXOEDly1gq99jgt8kgj3340340qvd.jpg', 'http://ww1.sinaimg.cn/large/006nXOEDly1gq99jd9uwaj3340340he0.jpg', 'http://ww1.sinaimg.cn/large/006nXOEDly1gq99jipyvgj30rs85yb2d.jpg']",,
4634007155514157,KegGfn8u1,1634175634,三月新柳,今日行程：中午在户部巷随便一吃后，打卡晴川阁、之后到江汉路参观了江汉关博物馆，去古德寺结果人家四点就已经关门了，不能相信网上攻略啊，吃上了肥肠鱼、干煸藕丝、小鱼鲜虾、杂粮粑粑，饭后正好散步至楚河汉街消食，吃逛一条街，还是蛮不错的～,,武汉,,,0,0,3,2021-05-07 00:01,iPhone客户端,"['http://ww3.sinaimg.cn/large/61678a92gy1gq951juk5zj23342bce83.jpg', 'http://ww4.sinaimg.cn/large/61678a92gy1gq95193vbqj23402c0h8z.jpg', 'http://ww4.sinaimg.cn/large/61678a92gy1gq951ens4gj23342bc4qr.jpg', 'http://ww4.sinaimg.cn/large/61678a92gy1gq951ptprrj22c02c04qp.jpg', 'http://ww4.sinaimg.cn/large/61678a92gy1gq951un5sbj22c02c0hdt.jpg', 'http://ww2.sinaimg.cn/large/61678a92gy1gq951mymboj22c02c0np2.jpg', 'http://ww1.sinaimg.cn/large/61678a92gy1gq9521epofj23402c0e3g.jpg', 'http://ww1.sinaimg.cn/large/61678a92gy1gq9526gz4uj23402c0b2a.jpg', 'http://ww3.sinaimg.cn/large/61678a92gy1gq951yo60gj23402c0qv5.jpg']",,
4633982765370189,Keg2Umx1X,7450189748,世界千奇百怪__我们分外可爱,#五一云出游#武汉，青春、活力、幸福走走长江大桥，逛一逛外滩，吃吃美食，坐轮船横渡长江与汉江，欣赏灯光展，游历东湖与欢乐谷，远眺黄鹤楼与晴川阁，满满的回忆与开心。最后的最后，感谢😘😚😗😙拍照的小胡。L世界千奇百怪__我们分外可爱的微博视频,,霸州市,,五一云出游,0,3,5,2021-05-06 22:24,nova5i 2400万AI四摄,,"http://f.video.weibocdn.com/zi9sYFd7lx07MsbBs8ow010412006gyl0E010.mp4?label=mp4_ld&template=360x636.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1620996920&ssig=SMYjx%2B0Qos&KID=unistore,video",
