id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4634934163540214,KeENqeQYe,5521562307,醋醋醋醋醋坛子24,#打卡南京#玄武湖～鸡鸣寺～南京城墙～总统府～南京博物院～夫子庙～瞻园～秦淮河画舫～乌衣巷～老门东～明孝陵～中山陵～美龄宫～一大堆美食（偏甜）～六朝古都南京的历史虽不及十三朝古都西安，但历史气息，文化底蕴依然浓厚。和最爱的人一起游山玩水，品鉴历史，很是有一番风味～啊哈哈哈哈,,南京,,打卡南京,0,10,5,2021-05-09 13:24,小米10,"['http://ww2.sinaimg.cn/large/0061FUAzly1gqc3je3of3j30u03ju7wh.jpg', 'http://ww1.sinaimg.cn/large/0061FUAzly1gqc3jgm2nuj30k02o84ic.jpg', 'http://ww4.sinaimg.cn/large/0061FUAzly1gqc3lnzitxj30u01v37fd.jpg', 'http://ww4.sinaimg.cn/large/0061FUAzly1gqc3lppw04j30u03kxqqf.jpg', 'http://ww1.sinaimg.cn/large/0061FUAzly1gqc3m0fr75j30u02bwdve.jpg', 'http://ww3.sinaimg.cn/large/0061FUAzly1gqc3m28x3zj30u03qdqou.jpg', 'http://ww2.sinaimg.cn/large/0061FUAzly1gqc3mswtuaj31o0arku1c.jpg', 'http://ww3.sinaimg.cn/large/0061FUAzly1gqc3mwypuhj30u033c4ne.jpg', 'http://ww4.sinaimg.cn/large/0061FUAzly1gqc3mxvdigj30k02i11a3.jpg']",,
4634720279728413,KezerEONT,7433080334,历久弥新吖,昨天逛了中山陵音乐台美龄宫中山陵的确恢弘大气，但上面一只雪糕25块…阿巴阿巴~我还错把十大功劳认成蓝莓！吃了没文化的亏第一次喂鸽子，它们很友善，趴在我腿上手臂上吃食，啄食也不疼，反而痒痒的很好玩~ps：虽然我晚上居然还吃了乳鸽…最震撼的还是美龄宫，不愧为民国第一夫人的府邸，典雅大气，过了70年再看，仍觉得优雅永不过时~ps：孙中山和蒋介石竟然是连襟p8的鸡丝凉面让我感觉到了重庆的味道，在南京吃川菜馆也是没谁了哈哈哈哈p9是什么黑松露拌春笋？一般般，果然土狗如我吃不习惯,,,,,0,2,0,2021-05-08 23:14,iPhone客户端,"['http://ww4.sinaimg.cn/large/00872rKuly1gqbfc0uishj30u0140wls.jpg', 'http://ww4.sinaimg.cn/large/00872rKuly1gqbfc1ccolj31400u0aql.jpg', 'http://ww3.sinaimg.cn/large/00872rKuly1gqbfc1sv07j31400u0jy3.jpg', 'http://ww4.sinaimg.cn/large/00872rKuly1gqbfc251p7j31400u0gza.jpg', 'http://ww3.sinaimg.cn/large/00872rKuly1gqbfc2jnp1j31400u07bx.jpg', 'http://ww3.sinaimg.cn/large/00872rKuly1gqbfc2xpu4j31400u0wm3.jpg', 'http://ww3.sinaimg.cn/large/00872rKuly1gqbfc0edt4j30u0140jwa.jpg', 'http://ww4.sinaimg.cn/large/00872rKuly1gqbfc3985ij31400u0jys.jpg', 'http://ww1.sinaimg.cn/large/00872rKuly1gqbfc3kt50j31400u0q90.jpg']",,
4634717271362467,Kez9B5Irh,6317489864,你打草我惊蛇,漂亮！想想第一次去美龄宫时候，还不知道历史，惊叹于建筑之美。后来了解了一些历史后，路过去逛也就无感了，甚至厌恶。#让年轻的思想发光#，这个导游，真的很棒！,,,,让年轻的思想发光,18,11,142,2021-05-08 23:02,,['http://ww1.sinaimg.cn/large/006TxxHOly1gqbeyol2s7j30jk070jsp.jpg'],,
4634711706305746,Kez0CqspA,5648905237,喜欢吃椰子鸡的meng,航拍的美龄宫是一条项链，是最浪漫的表白。由于季节原因没有拍到最美的“海蓝之心”。蒋宋夫妻感情和睦，一生一世一双人，恐怕是许多人羡慕的了。❤,,南京·美龄宫,,,0,5,2,2021-05-08 22:40,iPhone 12 Pro Max,['http://ww3.sinaimg.cn/large/006aieiNgy1gqbedppl61j30zo1dxqv7.jpg'],,
4634707726434409,KeyUcqZSN,6011953081,-七号同学你好,树是梧桐树城是南京城一句梧桐美种满南京城（美龄宫太好看啦！富婆住的地方）,,,,,0,0,0,2021-05-08 22:24,nova5Pro人像超级夜景,"['http://ww1.sinaimg.cn/large/006yRxDbly1gqbdt4cpfsj30u014014t.jpg', 'http://ww3.sinaimg.cn/large/006yRxDbly1gqbdt5xqh9j30u0140qel.jpg', 'http://ww4.sinaimg.cn/large/006yRxDbly1gqbdt7l79hj30u0140k8f.jpg', 'http://ww4.sinaimg.cn/large/006yRxDbly1gqbdt90edwj31400u0aik.jpg', 'http://ww1.sinaimg.cn/large/006yRxDbly1gqbdta5xc5j31400u0428.jpg', 'http://ww2.sinaimg.cn/large/006yRxDbly1gqbdtd60xij31400u0dle.jpg', 'http://ww4.sinaimg.cn/large/006yRxDbly1gqbdtftxm4j31400u0jue.jpg', 'http://ww1.sinaimg.cn/large/006yRxDbly1gqbdtheblhj31400u00zl.jpg', 'http://ww1.sinaimg.cn/large/006yRxDbly1gqbdtj3hnbj31400u0dqt.jpg']",,
4634692550397004,KeyvJ1Fhi,1803554510,無風即風,哈哈哈哈哈哈哈哈！美龄宫不再浪漫了，干的漂亮！,,,,,192,34,818,2021-05-08 21:24,HUAWEI Mate 40E,['http://ww3.sinaimg.cn/large/6b800ecegy1gqbc762l0ij20nc0xw775.jpg'],,
4634692534146582,KeyvHhoIm,2796508270,释然-氧气,自个儿自由行，中山陵-美龄宫-明孝陵，下午接着总统府-老门东-秦淮河，34558步，累但毫不虚耗时光。。,,,,,0,0,1,2021-05-08 21:24,iPhone,"['http://ww2.sinaimg.cn/large/a6af546ely1gqbc0xtokjj23402c0e83.jpg', 'http://ww3.sinaimg.cn/large/a6af546ely1gqbc18j5qoj23402c0kjm.jpg', 'http://ww1.sinaimg.cn/large/a6af546ely1gqbc3udekwj23402c01l0.jpg', 'http://ww1.sinaimg.cn/large/a6af546ely1gqbc4x9k13j23402c0b2c.jpg', 'http://ww2.sinaimg.cn/large/a6af546ely1gqbc5hlzwmj23402c0u0y.jpg', 'http://ww4.sinaimg.cn/large/a6af546ely1gqbc5v8xy2j23402c07wi.jpg', 'http://ww2.sinaimg.cn/large/a6af546ely1gqbc698yacj23402c07wi.jpg', 'http://ww2.sinaimg.cn/large/a6af546ely1gqbc6p7jzej23402c0b2a.jpg', 'http://ww1.sinaimg.cn/large/a6af546ely1gqbc738pwxj23402c01kx.jpg']",,
4634687953180015,Keyojdlgz,5818922733,阿飞的小蝴蝶-butterfly,"摄影#富士xt4##南京#""一句梧桐美，种满南京城""📍南京美龄宫",,,,"富士xt4,南京",0,1,2,2021-05-08 21:06,摄影超话,"['http://ww2.sinaimg.cn/large/006lNBCtly1gqbbnepxn6j330e209x6v.jpg', 'http://ww2.sinaimg.cn/large/006lNBCtly1gqbbnh26xkj334c22xkjt.jpg', 'http://ww1.sinaimg.cn/large/006lNBCtly1gqbbnj0sepj33c8285npk.jpg', 'http://ww1.sinaimg.cn/large/006lNBCtly1gqbbnlxbehj3363242b2g.jpg', 'http://ww1.sinaimg.cn/large/006lNBCtly1gqbbnvk9k8j33eo29s1l6.jpg', 'http://ww4.sinaimg.cn/large/006lNBCtly1gqbbnbyn66j33eo29skjv.jpg', 'http://ww3.sinaimg.cn/large/006lNBCtly1gqbbno127ej32y81ytqva.jpg', 'http://ww3.sinaimg.cn/large/006lNBCtly1gqbbnqao3ej33ay27b4qx.jpg', 'http://ww3.sinaimg.cn/large/006lNBCtly1gqbbnszxiwj33eo29s000.jpg']",,
4634674758158000,Key31yegE,5380574204,洋葱女孩ZI,瞎剪了一个视频，就当作旅行vlog叭路线：明孝陵-美龄宫-中山陵-灵谷塔、灵谷寺套票是蛮合适的。中间做了两次观光车，因为实在太远了，十元一次还可以。L洋葱女孩ZI的微博视频,,南京,,,0,1,1,2021-05-08 20:13,iPhone 11,,"http://f.video.weibocdn.com/li4uMJ9Nlx07Mverd3vW01041200duZw0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1620922736&ssig=5OSeXZNXyC&KID=unistore,video",
4634674570467065,Key2J1Xvj,7384807996,靓女生活录,中山陵，美龄宫，音乐台，明孝陵,,,,,0,1,1,2021-05-08 20:13,小米手机,"['http://ww4.sinaimg.cn/large/0083LTUoly1gqba45gv8qj337k2eokjo.jpg', 'http://ww4.sinaimg.cn/large/0083LTUoly1gqba479kbkj337k2eox6s.jpg', 'http://ww1.sinaimg.cn/large/0083LTUoly1gqba48dz8cj337k2eoqv7.jpg', 'http://ww1.sinaimg.cn/large/0083LTUoly1gqba49uui9j337k2eohdv.jpg', 'http://ww2.sinaimg.cn/large/0083LTUoly1gqba4c4kcjj32xo2eoe85.jpg', 'http://ww1.sinaimg.cn/large/0083LTUoly1gqba4dans0j31w02io7wi.jpg']",,
4634650275743941,Kexpxo6gd,2935477333,手机用户2935477333好好生活就好,美龄宫,,,,,0,0,1,2021-05-08 18:36,HUAWEI nova 3i,"['http://ww1.sinaimg.cn/large/aef7d455ly1gqb7c2impwj23k02o04qw.jpg', 'http://ww3.sinaimg.cn/large/aef7d455ly1gqb7c4szhxj23k02o0he0.jpg']",,
4634643522915714,KexeEcevE,7515548427,被你占满的百分之99,一句梧桐美，种满金陵城。美龄宫，蒋介石送给宋美龄的礼物。绿色的美龄宫，仿佛是镶嵌在梧桐项链上的绿宝石，是为掌上明珠。L被你占满的百分之99的微博视频,,,,,0,0,0,2021-05-08 18:09,微博视频号,,"http://f.video.weibocdn.com/fBFYojZClx07Mv5V8ltm010412007Fh00E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1620922736&ssig=iU%2BmgYzn23&KID=unistore,video",
4634635210851022,Kex1f3zoa,5592152455,举目见日不见卿,明孝陵、美龄宫、音乐台、中山陵、灵谷景区灵谷景区的无樑殿，那不是无樑殿，那是中华的脊梁，那一个个的人名，是一条条生命。也明白了南京城里蒋公为妻子所做的浪漫事，南京也浪漫。。。。。。。,,南京·中山陵音乐台,,,0,6,2,2021-05-08 17:36,荣耀30 Pro+ 5G,"['http://ww2.sinaimg.cn/large/0066s6jlly1gqb55tb0k3j33hc4n4qvn.jpg', 'http://ww1.sinaimg.cn/large/0066s6jlly1gqb55vaxlvj335s2dcb2c.jpg', 'http://ww4.sinaimg.cn/large/0066s6jlly1gqb55webtbj335s2dcnpf.jpg', 'http://ww3.sinaimg.cn/large/0066s6jlly1gqb55y28suj335s2dc4qs.jpg', 'http://ww4.sinaimg.cn/large/0066s6jlly1gqb55zqitxj335s2dcu0z.jpg', 'http://ww1.sinaimg.cn/large/0066s6jlly1gqb561ghlhj335s2dcnpi.jpg', 'http://ww1.sinaimg.cn/large/0066s6jlly1gqb562q5juj335s2dc1kz.jpg', 'http://ww4.sinaimg.cn/large/0066s6jlly1gqb563w2whj33k02o0e83.jpg', 'http://ww2.sinaimg.cn/large/0066s6jlly1gqb5652r2sj335s2dce84.jpg']",,
4634531237989612,KeujxxwsI,2846291407,一路向北1937,拜过孔夫子穿梭乌衣巷夜游秦淮河攀登中山陵看过美龄宫坐在最爱的小书馆去了心心念念的扬州还有无数的无数和我大哥一起,,,,,0,2,1,2021-05-08 10:43,iPhone客户端,"['http://ww2.sinaimg.cn/large/a9a6f5cfly1gqatdf2okzj21o0280e81.jpg', 'http://ww3.sinaimg.cn/large/a9a6f5cfly1gqatdayognj22bc334kjo.jpg', 'http://ww3.sinaimg.cn/large/a9a6f5cfly1gqatdbguerj20u013ytb7.jpg', 'http://ww4.sinaimg.cn/large/a9a6f5cfly1gqatd8okl9j22bc334hdz.jpg', 'http://ww4.sinaimg.cn/large/a9a6f5cfly1gqatmx4dgbj22bc334qva.jpg', 'http://ww1.sinaimg.cn/large/a9a6f5cfly1gqatdgt9wpj23402c0e81.jpg']",,
4634525974659454,Keub3jy8u,6041515931,ZENGQINIQGNEZ,南京游&NO.82南京·美龄宫2咸宁·嘉鱼县,,南京·钟山风景区-孙中山,,,0,7,0,2021-05-08 10:22,iPhone客户端,"['http://ww1.sinaimg.cn/large/006ARAhlgy1gqasx34fwvj30n00crjud.jpg', 'http://ww1.sinaimg.cn/large/006ARAhlgy1gqasx49bnqj30n00cngo7.jpg', 'http://ww1.sinaimg.cn/large/006ARAhlgy1gqasxaza3gj31400u0dp1.jpg', 'http://ww2.sinaimg.cn/large/006ARAhlgy1gqasx5vmh4j30n00cntau.jpg', 'http://ww4.sinaimg.cn/large/006ARAhlgy1gqasx289lqj31400u0wo0.jpg', 'http://ww4.sinaimg.cn/large/006ARAhlgy1gqasywkqmkj31400u0n74.jpg', 'http://ww4.sinaimg.cn/large/006ARAhlgy1gqasx76glqj30ml0cqacp.jpg', 'http://ww2.sinaimg.cn/large/006ARAhlgy1gqasyui9i0j30n00crjtz.jpg', 'http://ww4.sinaimg.cn/large/006ARAhlgy1gqasyzap88j31400u0wq5.jpg']",,
4634513328833097,KetQEB3Tj,3619654857,TJT小少爷,5.4，到了中山陵才发现当日票已经售罄，没有提前约的我们只有放弃此地啦，既来之则安之，那就直奔美龄宫吧，府邸不大，但也排起了长长的队，因为空间位置不大的缘故吧，闲的有点拥挤，但也还能接受，也感叹那时候他们真有钱啊，哈哈！,,,,,0,0,0,2021-05-08 09:32,iPhone客户端,"['http://ww3.sinaimg.cn/large/d7bf8cc9ly1gqark0hrmhj22c0340b2b.jpg', 'http://ww3.sinaimg.cn/large/d7bf8cc9ly1gqarjyg2gsj21be0zke82.jpg', 'http://ww1.sinaimg.cn/large/d7bf8cc9ly1gqark35hdvj23402c07wh.jpg', 'http://ww1.sinaimg.cn/large/d7bf8cc9ly1gqark5p7jtj23402c0x6q.jpg', 'http://ww3.sinaimg.cn/large/d7bf8cc9ly1gqark8x06qj22c0340qv6.jpg', 'http://ww1.sinaimg.cn/large/d7bf8cc9ly1gqarkaw5rwj23402c018p.jpg']",,
4634388568737254,KeqBqAEXs,1825762087,Gengyuying,补6⃣️日脚肿的第一天明孝陵美龄宫博物院尽收眼底的绿色几个世纪的树木🌲自然与人力的融合那样令人舒服和惊叹❗️路上遇到很多猫猫惹人怜爱❤️“痛”并快乐着。,,南京·君子兰花园,,,0,3,9,2021-05-08 01:16,iPhone客户端,"['http://ww3.sinaimg.cn/large/6cd2eb27ly1gqad6fe9wzj20zk7nmb2e.jpg', 'http://ww1.sinaimg.cn/large/6cd2eb27ly1gqad641utxj20zgcmvhdz.jpg', 'http://ww2.sinaimg.cn/large/6cd2eb27ly1gqad75k278j20zgcmynpl.jpg', 'http://ww3.sinaimg.cn/large/6cd2eb27ly1gqad7ds8x7j20xxcn37wm.jpg', 'http://ww3.sinaimg.cn/large/6cd2eb27ly1gqad6rnwrsj20zkbxd1l4.jpg', 'http://ww1.sinaimg.cn/large/6cd2eb27ly1gqad5oee0rj20zka4qhdw.jpg', 'http://ww4.sinaimg.cn/large/6cd2eb27ly1gqad5878ukj20yccmz1l1.jpg', 'http://ww4.sinaimg.cn/large/6cd2eb27ly1gqad5e9hxjj20zk68knpg.jpg', 'http://ww4.sinaimg.cn/large/6cd2eb27ly1gqad5ig13hj20zk8b2hdv.jpg']",,
4634383639904714,KeqttFyFs,1940610197,小男孩儿_wkx,50块钱走断腿的钟山风景区🚶🏻‍♀️直接累进推拿馆💆🏻‍♀️👀灵谷寺>音乐台>中山陵>美龄宫>明孝陵👅金同记/云几紫金山,,南京·南京钟山,,,0,1,4,2021-05-08 00:57,,"['http://ww1.sinaimg.cn/large/73ab5c95ly1gqachg750vj21900u0dzh.jpg', 'http://ww2.sinaimg.cn/large/73ab5c95ly1gqachfhiumj21900u0wrl.jpg', 'http://ww2.sinaimg.cn/large/73ab5c95ly1gqaciowhupj20u0191n8j.jpg', 'http://ww3.sinaimg.cn/large/73ab5c95ly1gqacipdsxoj20u0191qdy.jpg', 'http://ww1.sinaimg.cn/large/73ab5c95ly1gqachgjvxaj20u0140qd4.jpg', 'http://ww2.sinaimg.cn/large/73ab5c95ly1gqachcybxej21900u0aoj.jpg', 'http://ww4.sinaimg.cn/large/73ab5c95ly1gqachhlzg5j21900u0k7g.jpg', 'http://ww2.sinaimg.cn/large/73ab5c95ly1gqachi2oa3j21900u0tpz.jpg', 'http://ww2.sinaimg.cn/large/73ab5c95ly1gqachh36hrj21400u0k2s.jpg']",,
4634360877419834,KepSLv8eK,6319836323,硕果青青Janet,打卡南京。见到了十年未见的老友，瞻仰了中山先生长眠之地，见识了美龄宫的奢华，感受了夜泊秦淮的绚丽，参观了心心念念的南博，终于吃上了当初在上海排不到的大排档。唯一的小遗憾是弄丢了南博的纪念品，@CCDU醬你的手信没有了。,,,CCDU醬,,0,6,1,2021-05-07 23:26,HUAWEI P30 Pro,"['http://ww1.sinaimg.cn/large/006THo7Vgy1gqa9z4inrgj30u0140wm1.jpg', 'http://ww4.sinaimg.cn/large/006THo7Vgy1gqa9z54ep4j30u014044y.jpg', 'http://ww4.sinaimg.cn/large/006THo7Vgy1gqa9z8b5o2j32yo3y81l3.jpg', 'http://ww2.sinaimg.cn/large/006THo7Vgy1gqa9zaxta7j33y82yohdv.jpg', 'http://ww1.sinaimg.cn/large/006THo7Vgy1gqa9zd54ocj32yo3y81l0.jpg', 'http://ww3.sinaimg.cn/large/006THo7Vgy1gqa9zg8gzjj32tc240qv5.jpg', 'http://ww4.sinaimg.cn/large/006THo7Vgy1gqa9zish1tj32402tcnpd.jpg', 'http://ww4.sinaimg.cn/large/006THo7Vgy1gqa9zkzlmaj32402tcu0x.jpg', 'http://ww3.sinaimg.cn/large/006THo7Vgy1gqa9zmkf48j32402tcb2a.jpg']",,
4634355647912506,KepKkxcp4,5253217536,脏新在这,DAY3中山陵➕明孝陵➕美龄宫➕夜游秦淮河➕夫子庙（腿走断的一天p1:中山陵p2:明孝陵p3:📷P4:美龄宫（蒋宋30万大洋建的别墅…p5:乘画舫夜游秦淮河景色太美了p6:画舫外的景色p7:夫子庙求学业,,,,,0,0,4,2021-05-07 23:05,iPhone客户端,"['http://ww3.sinaimg.cn/large/005JvXR6ly1gqa9cnjf7qj30kw3odhdt.jpg', 'http://ww2.sinaimg.cn/large/005JvXR6ly1gqa9bxdm5rj30ku5k8e83.jpg', 'http://ww4.sinaimg.cn/large/005JvXR6ly1gqa9dxtc8mj30ku6uk4qq.jpg', 'http://ww3.sinaimg.cn/large/005JvXR6ly1gqa9c95cpsj30kw4hu4qq.jpg', 'http://ww2.sinaimg.cn/large/005JvXR6ly1gqa9c6dj6oj30ku4481ky.jpg', 'http://ww1.sinaimg.cn/large/005JvXR6ly1gqa9c3tgutj30ku2lfb29.jpg', 'http://ww3.sinaimg.cn/large/005JvXR6ly1gqa9c1rd0gj30ku4g47wi.jpg']",,
4634347150250772,KepwD13eI,3241201150,11-ICON,灵谷寺音乐台中山陵明孝陵美龄宫3w步,,,,,0,0,1,2021-05-07 22:32,Android,"['http://ww2.sinaimg.cn/large/c130cdfely1gqa8h3drgcj22bc3341l2.jpg', 'http://ww2.sinaimg.cn/large/c130cdfely1gqa8h5jhr9j22bc334kjn.jpg', 'http://ww4.sinaimg.cn/large/c130cdfely1gqa8h82jh8j22bc334u11.jpg', 'http://ww1.sinaimg.cn/large/c130cdfely1gqa8hcqd73j23k02o0qv8.jpg', 'http://ww2.sinaimg.cn/large/c130cdfely1gqa8hfho7ej23342bckjn.jpg', 'http://ww2.sinaimg.cn/large/c130cdfely1gqa8hhoia7j22bc3347wk.jpg', 'http://ww2.sinaimg.cn/large/c130cdfely1gqa8hk73h4j23342bchdv.jpg', 'http://ww2.sinaimg.cn/large/c130cdfely1gqa8hmgnoqj23342bce85.jpg', 'http://ww1.sinaimg.cn/large/c130cdfely1gqa8hpbd17j23342bcqva.jpg']",,
