id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4635268247718628,KeNugwnY0,5997609223,骄仪-,据说南京鸡鸣寺求姻缘很灵验，我想去求一下！马上30岁了！外加红山森林动物园据说也也超级好！#南京#,,,,南京,0,1,1,2021-05-10 11:32,iPhone客户端,['http://ww1.sinaimg.cn/large/006xTm8Dly1gqd6a2yqmtj30u0140tjy.jpg'],,
4635220894026950,KeMfTgTAO,2504214835,闭门入山水,#凤凰新闻#【“不正经”的动物园：是个有原罪的地方】内地动物园未能实现从传统动物园向现代动物园的转型与国际动物园行业的迅速发展反差过大4月9日，南京红山森林动物园“中华猫科馆”展馆，一只猞猁正在通过“天猫通道”。...O“不正经”的动物园：是个有原罪的地方来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,0,0,2021-05-10 08:24,凤凰新闻,['http://ww2.sinaimg.cn/large/95434933gy1gqd0vk66o0j20i20a6acq.jpg'],,
4635204516315412,KeLPtquVu,2189087227,Nightray家的SilverBlaze,没想到一个网红动物园都有脑残粉，真是笑拉了。#南京市红山森林动物园#,,,,南京市红山森林动物园,0,0,1,2021-05-10 07:18,iPhone 11,,,
4635089948639272,KeIQGAft6,2643310857,Sher-Holmes,终于把欠了好久的大王的图给补上了，除了白天的米奇妙妙屋，南京红山森林动物园中国猫科馆的图应该是拍全了#晨间动物园##欧亚猞猁#,,南京·红山动物园,,"晨间动物园,欧亚猞猁",19,11,25,2021-05-09 23:43,HondaSuperiPhone客户端,"['http://ww1.sinaimg.cn/large/9d8db909ly1gqclr69o8fj24n433kqvd.jpg', 'http://ww2.sinaimg.cn/large/9d8db909ly1gqclr3hfkuj233k4n47wp.jpg', 'http://ww4.sinaimg.cn/large/9d8db909ly1gqclr8qkdcj233k4n47wq.jpg', 'http://ww2.sinaimg.cn/large/9d8db909ly1gqclrbjt7gj24n433kb2g.jpg', 'http://ww4.sinaimg.cn/large/9d8db909ly1gqclrdqh4aj24n433kkjs.jpg', 'http://ww2.sinaimg.cn/large/9d8db909ly1gqclroerflj24n433kb2i.jpg', 'http://ww4.sinaimg.cn/large/9d8db909ly1gqclrg8fr9j24n433ke89.jpg', 'http://ww3.sinaimg.cn/large/9d8db909ly1gqclrim7frj24n433k4qx.jpg', 'http://ww1.sinaimg.cn/large/9d8db909ly1gqclrlvvdbj24n433knpk.jpg']",,
4635061485568161,KeI6Mnmx3,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##欧亚猞猁##大王#睡了个午觉起来就有鸡吃的大王。,,,,"南京市红山森林动物园,欧亚猞猁,大王",12,6,17,2021-05-09 21:50,1oVeMayDayiPhone 12 Pro Max,"['http://ww2.sinaimg.cn/large/4dd1429fly1gqcik4ykvjj22c0340x6q.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqcik7vnxvj22c0340hdu.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcik1uqapj22c0340hdu.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcikb2mkfj22c0340b2a.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqcike3u69j22c0340hdu.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqcimacmvej22c03407wi.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqcimctwhbj22c03404qq.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcim7ti1vj22c03401ky.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcimfd52kj22c03401ky.jpg']",,
4635061159200503,KeI6fCBtd,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##欧亚猞猁##二王#阳光下的二王每一根毛都在发光，piu亮！,,,,"南京市红山森林动物园,欧亚猞猁,二王",3,5,12,2021-05-09 21:49,1oVeMayDayiPhone 12 Pro Max,"['http://ww2.sinaimg.cn/large/4dd1429fly1gqcihxs25dj22c0340qv6.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqcii0sbmfj22c0340kjm.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqcihux6rpj22c0340hdu.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqciiap4sdj22c0340x6q.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqciie5rr3j22c0340u0y.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqciihgf5dj22c0340u0y.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqciikngmtj22c0340x6q.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqciiobauxj22c03401kz.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqciirwjgjj22c0340u0y.jpg']",,
4635058612473811,KeI29anyb,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##古采尼#至少有一周没看到古仔儿了，甚是想念，那么大的太阳就我一傻子站在玻璃前面看他，仔儿也很给面子还站起来给我看看，啊，被这个笑容迷住了。,,,,"南京市红山森林动物园,古采尼",0,6,20,2021-05-09 21:39,1oVeMayDayiPhone 12 Pro Max,"['http://ww2.sinaimg.cn/large/4dd1429fly1gqci6csmlzj20mi0u0b29.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqci6j5yxrj20mi0u0e81.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqci6jrhelj20mi0u0e81.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqci6kbl01j20mi0u0e81.jpg']",,
4635055530182235,KeHXb0Lph,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##越越#有的豹子哪怕只有三条腿也像宝贝一样被照顾的仔仔细细。,,,,"南京市红山森林动物园,越越",5,5,30,2021-05-09 21:26,1oVeMayDayiPhone 12 Pro Max,"['http://ww3.sinaimg.cn/large/4dd1429fly1gqchtrzix6j20mi0u0kjl.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchtstxo5j20mi0u0kjl.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqchttn983j20mi0u0hdt.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqchtul65lj20mi0u0kjl.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchtvp81dj20mi0u0kjl.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchtwpycxj20u00mikjl.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqchtxht79j20u00mikjl.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqchtr1pfgj20u00mikjl.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchty84f2j20u00mikjl.jpg']",,
4635054904973834,KeHWakRV8,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##憨憨#憨憨今天背对着游客，有个小姐姐一直喊他帅哥帅哥，这家伙竟然还转过来躺着给人家拍。,,,,"南京市红山森林动物园,憨憨",0,12,22,2021-05-09 21:24,1oVeMayDayiPhone 12 Pro Max,"['http://ww4.sinaimg.cn/large/4dd1429fly1gqchs29mqjj20mi0u0qv5.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqchsdc8rdj20mi0u0kjl.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchsdyfqfj20mi0u0hdt.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqchsfcu99j20mi0u0hdt.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchsfxyuwj20mi0u0hdt.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqchshrhzcj213u0tuu0y.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqchsipjiej213u0tuu0y.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchsjs4vjj213u0tux6q.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqchskfrddj20mi0u0npd.jpg']",,
4635053797412976,KeHUnv6s8,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##桃子#漂亮桃子，今天可把我们热坏了。需要吃冰棒。,,,,"南京市红山森林动物园,桃子",0,6,7,2021-05-09 21:20,1oVeMayDayiPhone 12 Pro Max,['http://ww1.sinaimg.cn/large/4dd1429fly1gqchogdfcaj23402c0x6r.jpg'],,
4635047603472423,KeHKoezkP,2812916854,黄豆粉年糕糕,#南京市红山森林动物园#,,,,南京市红山森林动物园,0,1,0,2021-05-09 20:55,山里捡的iPhone XR,"['http://ww4.sinaimg.cn/large/a7a9b476ly1gqcgx2q7s1j24tc37ku17.jpg', 'http://ww1.sinaimg.cn/large/a7a9b476ly1gqcgxe2it1j237k4tckju.jpg', 'http://ww4.sinaimg.cn/large/a7a9b476ly1gqcgxtk8zhj249m2tr4qu.jpg', 'http://ww1.sinaimg.cn/large/a7a9b476ly1gqcgxohqm0j22m43ieb2b.jpg']",,
4635039416192305,KeHxbpYTT,1305559711,feel1ikeMonSter_飯,#南京市红山森林动物园##细尾獴#天热起来了，细尾獴也开始避暑了。,,,,"南京市红山森林动物园,细尾獴",1,5,8,2021-05-09 20:22,1oVeMayDayiPhone 12 Pro Max,"['http://ww3.sinaimg.cn/large/4dd1429fly1gqcg0jrtzgj22c0340u10.jpg', 'http://ww3.sinaimg.cn/large/4dd1429fly1gqcg0ocu53j22c0340kjo.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqcg0s8vz2j22c0340qv6.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcg0ekhicj22c0340qv6.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcg0uwqa8j22c0340npe.jpg', 'http://ww4.sinaimg.cn/large/4dd1429fly1gqcg0xfrf8j22c03407wi.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcg10ebxbj23402c0hdu.jpg', 'http://ww1.sinaimg.cn/large/4dd1429fly1gqcg135m82j23402c01ky.jpg', 'http://ww2.sinaimg.cn/large/4dd1429fly1gqcg153xi2j22c0340hdt.jpg']",,
4635026111333615,KeHbJ5AVV,5342313352,一颗大圆子OvO,昨天逛了红山森林动物园，十点十分进园，三点五十出园，其中有一两个场馆在重新装修，其余的毛茸茸和两栖动物全部都看过啦！注意⚠️如果选择步行逛动物园，千万别穿高跟鞋，如果你耐力十足，当我没说哈哈！动物园真的蛮大的，还有上下坡～这里我选拍了一些动物视频做合集。以后无聊的时候也可以看看。^_^印象最深的就是猞猁，找到它的时候，它在阴凉处思考喵生，但看着我的眼神超级凶猛，真的太酷了！Ps:如果可以的话，最好能早点去动物园，我们去的时候因为天气炎热，好多大猫都躲在草丛或者隐蔽的地方睡午觉，找了半天哈哈，不过找动物的时候蛮有趣的，其他游客也会跟着一起找～L一颗大圆子OvO的微博视频,,,,,0,0,0,2021-05-09 19:30,男朋友送的iPhone 12,,"http://f.video.weibocdn.com/HMeEERDllx07MwMjYTs4010412020Ahn0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1620906805&ssig=nEp4Tb%2BiPq&KID=unistore,video",
4635020504073409,KeH2Gh5G9,3210119557,二二年华,南京租房房东直租，红山路红山动物园门口三室一厅一厨一位，家电一应俱全，房间南北通透，采光不错。离红山森林动物园地铁站及迈皋桥地铁站同等距离，步行12分钟足到。门口24路及40路三站即到新庄站，临近十字街大菜场，周边生活配套设施齐全。最好是一家人整租或者三个女生朋友合租。平时与周末都可预约看房。有意者私聊。托管勿扰！,,南京·迈皋桥,,,0,1,0,2021-05-09 19:07,南京租房超话,,,
4635020293574633,KeH2leZVn,3210119557,二二年华,南京租房小分队房东直租，红山路红山动物园门口三室一厅一厨一位，家电一应俱全，房间南北通透，采光不错。离红山森林动物园地铁站及迈皋桥地铁站同等距离，步行12分钟足到。门口24路及40路三站即到新庄站，临近十字街大菜场，周边生活配套设施齐全。最好是一家人整租或者三个女生朋友合租。平时与周末都可预约看房。有意者私聊。托管勿扰！,,南京·迈皋桥,,,0,1,0,2021-05-09 19:06,南京租房小分队超话,,,
4635020214145536,KeH2dhoru,3210119557,二二年华,房东直租，红山路红山动物园门口三室一厅一厨一位，家电一应俱全，房间南北通透，采光不错。离红山森林动物园地铁站及迈皋桥地铁站同等距离，步行12分钟足到。门口24路及40路三站即到新庄站，临近十字街大菜场，周边生活配套设施齐全。最好是一家人整租或者三个女生朋友合租。平时与周末都可预约看房。有意者私聊。托管勿扰！,,南京·迈皋桥,,,0,0,0,2021-05-09 19:06,南京租房小分队超话,,,
4635018838413011,KeGZZziBJ,5877105019,几点了啃树叶啾,#南京市红山森林动物园#小朋友画的越越和桃子，太可爱了,,,,南京市红山森林动物园,0,1,1,2021-05-09 19:01,HUAWEI P30,['http://ww3.sinaimg.cn/large/006pJJurly1gqcdm7mujcj30ni1f6agz.jpg'],,
4634960859758620,KeFutEWF6,1591118902,艷小開,2021年上半年的志愿者服务活动圆满结束，即将开启新一期的活动，无比期待中！#南京市红山森林动物园#乘风破浪未来可期,,南京·红山森林动物园,,南京市红山森林动物园,0,5,1,2021-05-09 15:10,,"['http://ww1.sinaimg.cn/large/5ed68c36ly1gqc6vh0hxpj213u0tu4qp.jpg', 'http://ww1.sinaimg.cn/large/5ed68c36ly1gqc6vdsz4bj23402c0x6p.jpg', 'http://ww4.sinaimg.cn/large/5ed68c36ly1gqc6w8qof9j22802yokjv.jpg']",,
4634934587951111,KeEO6xmrJ,2087911635,曹伟峥,一个敢喂，一个敢吃，排水管喂香蕉@南京市红山森林动物园@南京百兽之王,,,"南京市红山森林动物园,南京百兽之王",,0,0,1,2021-05-09 13:26,iPhone客户端,"['http://ww2.sinaimg.cn/large/7c7300d3ly1gqc3x1r9kxj22c0340b2b.jpg', 'http://ww4.sinaimg.cn/large/7c7300d3ly1gqc3wvp3mej22c0340b2b.jpg', 'http://ww4.sinaimg.cn/large/7c7300d3ly1gqc3xai913j22c0340b2b.jpg', 'http://ww3.sinaimg.cn/large/7c7300d3ly1gqc3xghf89j22c0340b2b.jpg']",,
4634615157622372,KewuTvYVu,2126605432,风中轻羽,乘着调休人不多，打卡网红的红山森林动物园……动物的生活环境确实很好，去的时候很巧，熊、豹子都在进食（跳跃捕食的豹子只有3条腿，依然很牛逼，环境最好的熊馆竟然忘了拍，以后再去补上吧）,,,,,0,0,2,2021-05-08 16:17,OnePlus 9R,"['http://ww3.sinaimg.cn/large/7ec16c78ly1gqb38qeyf2j21e0334x6q.jpg', 'http://ww3.sinaimg.cn/large/7ec16c78ly1gqb38uzyxtj21e0334qv6.jpg', 'http://ww2.sinaimg.cn/large/7ec16c78ly1gqb39c1zmxj21e03341kz.jpg', 'http://ww3.sinaimg.cn/large/7ec16c78ly1gqb39jrnxuj21e0334qv7.jpg', 'http://ww1.sinaimg.cn/large/7ec16c78ly1gqb39qrva7j23341e04qs.jpg', 'http://ww4.sinaimg.cn/large/7ec16c78ly1gqb3a4kkykj21e0334kjo.jpg', 'http://ww2.sinaimg.cn/large/7ec16c78ly1gqb3acsmevj21e0334hdv.jpg', 'http://ww2.sinaimg.cn/large/7ec16c78ly1gqb3ahk4w7j23341e0qv6.jpg', 'http://ww4.sinaimg.cn/large/7ec16c78ly1gqb3aplwc2j23341e0hdv.jpg']",,
4634605175179369,KeweNlJod,6174729941,用户6174729941,新收的宝贝：地垫萌萌哒，手感软软哒，瞬间舍不得用了。这个原木杯垫做工太好了，简直就是艺术品。关键是有我的小宝贝憨憨，给个特写😜大家快去买买买买吧@南京市红山森林动物园@NJ水虎鱼,,,"南京市红山森林动物园,NJ水虎鱼",,0,0,1,2021-05-08 15:37,HUAWEI P30 Pro,"['http://ww2.sinaimg.cn/large/006JSxkply1gqb24b1fx2j32tc1qenpe.jpg', 'http://ww2.sinaimg.cn/large/006JSxkply1gqb24crg04j324022y4qr.jpg', 'http://ww1.sinaimg.cn/large/006JSxkply1gqb24eb5luj324021tb2a.jpg', 'http://ww4.sinaimg.cn/large/006JSxkply1gqb24euz55j312b0onwop.jpg']",,
4634590776394546,KevRzqPvQ,1103783474,小冬至_,可爱的动物们#南京市红山森林动物园#,,,,南京市红山森林动物园,0,1,0,2021-05-08 14:40,iPhone客户端,"['http://ww2.sinaimg.cn/large/41ca6632ly1gqb0i7nru6j22c02c04r1.jpg', 'http://ww2.sinaimg.cn/large/41ca6632ly1gqb0i8gb5oj23402c0b2n.jpg', 'http://ww3.sinaimg.cn/large/41ca6632ly1gqb0i8zp7sj23402c01ld.jpg', 'http://ww3.sinaimg.cn/large/41ca6632ly1gqb0ib5pt1j23402c0x76.jpg', 'http://ww2.sinaimg.cn/large/41ca6632ly1gqb0i8uxjaj22c01k07wq.jpg', 'http://ww2.sinaimg.cn/large/41ca6632ly1gqb0i9tlh4j22c01k0qvf.jpg', 'http://ww2.sinaimg.cn/large/41ca6632ly1gqb0icd95sj23402c01la.jpg', 'http://ww1.sinaimg.cn/large/41ca6632ly1gqb0icttvej23402c0he7.jpg', 'http://ww2.sinaimg.cn/large/41ca6632ly1gqb0ial4zsj21l116sx6s.jpg']",,
4634529928841849,KeuhqB6at,1964872924,乌鸦在东京,陪着孩子们春游，在金牛湖野生动物园看了动物表演。难以言喻的难过！！！想起了在红山的珍珠、石头、老马、布朗、贝尔！那才是动物本该有的模样啊！！！！#取消动物表演##南京市红山森林动物园##南京金牛湖野生动物王国#,,,,"取消动物表演,南京市红山森林动物园,南京金牛湖野生动物王国",0,0,2,2021-05-08 10:38,iPhone客户端,"['http://ww4.sinaimg.cn/large/751d94dcly1gqatfp0woqj23402c0qu3.jpg', 'http://ww4.sinaimg.cn/large/751d94dcly1gqathk0i5mj20tu0tu7kl.jpg', 'http://ww1.sinaimg.cn/large/751d94dcly1gqathlt8awj22c02c01ky.jpg']",,
4634296251844024,Keocx7JIk,6377117586,狼王_Wolf,第一趟没摸清狼谷构造，没看到几只狼。离园之前又去看了，好歹听到了一场演唱会L狼王_Wolf的微博视频,,南京·红山森林动物园,,,15,12,123,2021-05-07 19:09,犬神月🌕Android,,"http://f.video.weibocdn.com/YmfSXaYMlx07Mtz9gRpm010412009jYA0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1620906842&ssig=pkyQRyttkN&KID=unistore,video",
4634228241206970,KemqQ53Zg,3249797605,三木yodoa_,补发春游当天（4月22哒）#南京市红山森林动物园#,,南京·红山动物园,,南京市红山森林动物园,0,2,0,2021-05-07 14:39,iPhone X,"['http://ww2.sinaimg.cn/large/c1b3f9e5ly1gq9utui9c6j22c02c04qz.jpg', 'http://ww1.sinaimg.cn/large/c1b3f9e5ly1gq9utpsb03j21jh1jhkjl.jpg', 'http://ww3.sinaimg.cn/large/c1b3f9e5ly1gq9uubwetrj22c02c0npg.jpg', 'http://ww3.sinaimg.cn/large/c1b3f9e5ly1gq9uu8fnw8j22c02c0kjm.jpg', 'http://ww2.sinaimg.cn/large/c1b3f9e5ly1gq9uu6rfpbj22c02c0kjz.jpg', 'http://ww3.sinaimg.cn/large/c1b3f9e5ly1gq9uu2mmstj21sg1sgkjn.jpg', 'http://ww3.sinaimg.cn/large/c1b3f9e5ly1gq9uu9aj03j22c02c0hdt.jpg', 'http://ww3.sinaimg.cn/large/c1b3f9e5ly1gq9uudbk8zj22ds1scb29.jpg', 'http://ww2.sinaimg.cn/large/c1b3f9e5ly1gq9uu0hgxwj21yw1yw1l6.jpg']",,
